sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
114,"Liberty Flames",11,1.5,2.4,1.1,0.75,1.5,0.5,0.9,37.5,37.5,0,0,37.5,1.5,0.5,0.9,37.5,0,0,0,,0
114,"UC Davis Aggies",12,3,4.8,2.3,0.75,3,1.1,1.9,36.1,36.1,0.06,5.6,36.1,3,1.1,1.9,36.1,0,0,0,,0
114,"Jackson State Tigers",11,3.6,6.4,2.7,0.75,3.6,1.4,2.3,37.5,37.5,0.03,2.5,37.5,3.6,1.4,2.3,37.5,0,0,0,,0
114,"Quinnipiac Bobcats",11,2.9,5.3,2.2,0.75,2.9,1,1.9,34.4,34.4,0.06,6.3,34.4,2.9,1,1.9,34.4,0,0,0,,0
121,"Bellarmine Knights",13,2.4,3.5,1.8,0.742,2.4,0.8,1.6,32.3,32.3,0.13,12.9,32.3,2.4,0.8,1.6,32.3,0,0,0,,0
122,"Memphis Tigers",12,2.3,3.6,1.7,0.741,2.3,0.8,1.5,33.3,33.3,0.07,7.4,33.3,2.3,0.8,1.5,33.3,0,0,0,,0
123,"Eastern Illinois Panthers",13,3.5,5.7,2.6,0.739,3.5,1.2,2.4,32.6,32.6,0.11,10.9,32.6,3.5,1.2,2.4,32.6,0,0,0,,0
123,"Bradley Braves",12,3.8,6.3,2.8,0.739,3.8,1.4,2.4,37,37,0.02,2.2,37,3.8,1.4,2.4,37,0,0,0,,0
125,"Dartmouth Big Green",11,3.5,6.1,2.5,0.737,3.5,1.3,2.2,36.8,36.8,0.05,5.3,36.8,3.5,1.3,2.2,36.8,0,0,0,,0
126,"Middle Tennessee State Blue Raiders",12,2.8,5,2.1,0.735,2.8,1,1.8,35.3,35.3,0.03,2.9,35.3,2.8,1,1.8,35.3,0,0,0,,0
126,"Texas-(Austin) Longhorns",14,2.4,4.8,1.8,0.735,2.4,0.9,1.6,35.3,35.3,0.03,2.9,35.3,2.4,0.9,1.6,35.3,0,0,0,,0
126,"Saint Louis Billikens",13,2.6,4.1,1.9,0.735,2.6,0.9,1.7,35.3,35.3,0.03,2.9,35.3,2.6,0.9,1.7,35.3,0,0,0,,0
129,"Niagara Purple Eagles",11,2.7,4.2,2,0.733,2.7,0.9,1.8,33.3,33.3,0.07,6.7,33.3,2.7,0.9,1.8,33.3,0,0,0,,0
129,"Kennesaw State Fighting Owls",10,3,5.7,2.2,0.733,3,1,2,33.3,33.3,0.07,6.7,33.3,3,1,2,33.3,0,0,0,,0
129,"Southern Indiana Screaming Eagles",11,2.7,5.3,2,0.733,2.7,1,1.7,36.7,36.7,0,0,36.7,2.7,1,1.7,36.7,0,0,0,,0
132,"New Hampshire Wildcats",12,2.2,3.8,1.6,0.731,2.2,0.8,1.4,34.6,34.6,0.04,3.8,34.6,2.2,0.8,1.4,34.6,0,0,0,,0
133,"Valparaiso University",12,1.8,2.7,1.3,0.727,1.8,0.7,1.2,36.4,36.4,0,0,36.4,1.8,0.7,1.2,36.4,0,0,0,,0
133,"Cal Poly SLO Mustangs",11,2,3.3,1.5,0.727,2,0.7,1.3,36.4,36.4,0,0,36.4,2,0.7,1.3,36.4,0,0,0,,0
133,"Iowa State Cyclones",13,3.4,5.8,2.5,0.727,3.4,1.2,2.2,34.1,34.1,0.05,4.5,34.1,3.4,1.2,2.2,34.1,0,0,0,,0
133,"North Carolina-Asheville Bulldogs",12,4.6,7.8,3.3,0.727,4.6,1.6,3,34.5,34.5,0.04,3.6,34.5,4.6,1.6,3,34.5,0,0,0,,0
137,"Missouri Tigers",14,3.6,5.5,2.6,0.725,3.6,1.3,2.4,35.3,35.3,0.02,2,35.3,3.6,1.3,2.4,35.3,0,0,0,,0
137,"George Mason Patriots",12,3.3,5.6,2.4,0.725,3.3,1.2,2.2,35,35,0.03,2.5,35,3.3,1.2,2.2,35,0,0,0,,0
139,"Northern Iowa Panthers",11,2.6,4.4,1.9,0.724,2.6,0.9,1.7,34.5,34.5,0.03,3.4,34.5,2.6,0.9,1.7,34.5,0,0,0,,0
140,"Gardner-Webb Runnin Bulldogs",14,1.8,3.3,1.3,0.72,1.8,0.6,1.1,36,36,0,0,36,1.8,0.6,1.1,36,0,0,0,,0
140,"Incarnate Word Cardinals",9,2.8,4.5,2,0.72,2.8,0.9,1.9,32,32,0.08,8,32,2.8,0.9,1.9,32,0,0,0,,0
142,"Stetson Hatters",9,3.6,5.6,2.6,0.719,3.6,1.2,2.3,34.4,34.4,0.03,3.1,34.4,3.6,1.2,2.3,34.4,0,0,0,,0
143,"Howard Bison",15,2.6,4.4,1.9,0.718,2.6,0.9,1.7,35.9,35.9,0,0,35.9,2.6,0.9,1.7,35.9,0,0,0,,0
143,"UMKC Kangaroos",12,3.3,5.7,2.3,0.718,3.3,1.2,2.1,35.9,35.9,0,0,35.9,3.3,1.2,2.1,35.9,0,0,0,,0
145,"Lamar Cardinals",10,2.8,5.5,2,0.714,2.8,1,1.8,35.7,35.7,0,0,35.7,2.8,1,1.8,35.7,0,0,0,,0
145,"Belmont Bruins",12,1.8,3,1.3,0.714,1.8,0.6,1.2,33.3,33.3,0.05,4.8,33.3,1.8,0.6,1.2,33.3,0,0,0,,0
145,"Saint Joseph's Hawks",10,1.4,2.5,1,0.714,1.4,0.5,0.9,35.7,35.7,0,0,35.7,1.4,0.5,0.9,35.7,0,0,0,,0
145,"Western Illinois Leathernecks",11,3.2,5.6,2.3,0.714,3.2,1.1,2.1,34.3,34.3,0.06,5.7,34.3,3.2,1.1,2.1,34.3,0,0,0,,0
149,"Troy Trojans",12,3.8,5.8,2.7,0.711,3.8,1.3,2.4,35.6,35.6,0,0,35.6,3.8,1.3,2.4,35.6,0,0,0,,0
149,"Morgan State Bears",15,2.5,4.1,1.8,0.711,2.5,0.9,1.7,34.2,34.2,0.03,2.6,34.2,2.5,0.9,1.7,34.2,0,0,0,,0
151,"Loyola (MD) Greyhounds",11,2.8,5.5,2,0.71,2.8,0.9,1.9,32.3,32.3,0.06,6.5,32.3,2.8,0.9,1.9,32.3,0,0,0,,0
152,"Providence Friars",13,1.8,3.3,1.3,0.708,1.8,0.6,1.2,33.3,33.3,0.04,4.2,33.3,1.8,0.6,1.2,33.3,0,0,0,,0
153,"Rutgers Scarlet Knights",12,3.4,6,2.4,0.707,3.4,1.2,2.3,34.1,34.1,0.05,4.9,34.1,3.4,1.2,2.3,34.1,0,0,0,,0
154,"Sacramento State Hornets",13,2.6,4.4,1.8,0.706,2.6,0.9,1.7,35.3,35.3,0,0,35.3,2.6,0.9,1.7,35.3,0,0,0,,0
154,"Sacred Heart Pioneers",11,1.5,2.9,1.1,0.706,1.5,0.5,1,35.3,35.3,0,0,35.3,1.5,0.5,1,35.3,0,0,0,,0
156,"Seton Hall Pirates",12,3.1,5.1,2.2,0.703,3.1,1.1,2,35.1,35.1,0,0,35.1,3.1,1.1,2,35.1,0,0,0,,0
