sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
99,"Northern Colorado Bears",28,6,21,4.6,0.772,6,2.3,3.7,38.3,38.3,0.01,0.6,38.3,6,2.3,3.7,38.3,0,0,0,,0
99,"Siena Saints",27,5,15.9,3.9,0.772,5,1.9,3.1,38.2,38.2,0.01,0.7,38.2,5,1.9,3.1,38.2,0,0,0,,0
99,"Howard Bison",27,7.6,27,5.9,0.772,7.6,2.9,4.7,38.3,38.3,0,0.5,38.3,7.6,2.9,4.7,38.3,0,0,0,,0
102,"Boise State Broncos",28,5.9,20.6,4.5,0.77,5.9,2.2,3.7,37.6,37.6,0.02,1.8,37.6,5.9,2.2,3.7,37.6,0,0,0,,0
103,"Austin Peay Governors",26,5.8,20,4.5,0.768,5.8,2.2,3.6,38.4,38.4,0,0,38.4,5.8,2.2,3.6,38.4,0,0,0,,0
104,"Baylor Bears",29,7.3,21.8,5.6,0.765,7.3,2.8,4.6,38,38,0,0.5,38,7.3,2.8,4.6,38,0,0,0,,0
104,"Massachusetts Minutewomen",25,4.8,16.4,3.6,0.765,4.8,1.8,3,37.8,37.8,0.01,0.8,37.8,4.8,1.8,3,37.8,0,0,0,,0
106,"Georgetown Hoyas",27,6.1,21.8,4.7,0.764,6.1,2.3,3.8,37.6,37.6,0.01,1.2,37.6,6.1,2.3,3.8,37.6,0,0,0,,0
107,"Sacramento State Hornets",28,3.3,11.4,2.5,0.761,3.3,1.3,2,38,38,0,0,38,3.3,1.3,2,38,0,0,0,,0
107,"Cal Poly SLO Mustangs",26,4.5,19.1,3.4,0.761,4.5,1.7,2.8,37.6,37.6,0.01,0.9,37.6,4.5,1.7,2.8,37.6,0,0,0,,0
109,"Duke Blue Devils",27,6.3,20.9,4.8,0.76,6.3,2.3,4,36.8,36.8,0.02,2.3,36.8,6.3,2.3,4,36.8,0,0,0,,0
109,"California Baptist Lancers",27,1.9,5.9,1.4,0.76,1.9,0.7,1.1,38,38,0,0,38,1.9,0.7,1.1,38,0,0,0,,0
111,"Saint Peter's Peacocks",27,2,7.6,1.5,0.759,2,0.7,1.3,37,37,0.04,3.7,37,2,0.7,1.3,37,0,0,0,,0
112,"UC San Diego Tritons",26,5.2,18,3.9,0.756,5.2,2,3.2,37.8,37.8,0,0,37.8,5.2,2,3.2,37.8,0,0,0,,0
113,"Illinois Fighting Illini",27,9.2,31.8,7,0.755,9.2,3.4,5.8,37.3,37.3,0.01,0.8,37.3,9.2,3.4,5.8,37.3,0,0,0,,0
114,"Saint Joseph's Hawks",27,2.9,10.6,2.1,0.753,2.9,1.1,1.8,37.7,37.7,0.01,1.3,37.7,2.9,1.1,1.8,37.7,0,0,0,,0
114,"West Virginia Mountaineers",28,2.9,11.7,2.2,0.753,2.9,1.1,1.8,37,37,0.01,1.2,37,2.9,1.1,1.8,37,0,0,0,,0
114,"Houston Christian Huskies",26,3.1,11.2,2.3,0.753,3.1,1.2,2,37,37,0.01,1.2,37,3.1,1.2,2,37,0,0,0,,0
117,"UC Riverside Highlanders",27,6,18.6,4.5,0.752,6,2.2,3.7,37.3,37.3,0.01,1.2,37.3,6,2.2,3.7,37.3,0,0,0,,0
118,"George Mason Patriots",27,8,22.4,6,0.751,8,3,5.1,36.9,36.9,0.02,1.8,36.9,8,3,5.1,36.9,0,0,0,,0
119,"Virginia Cavaliers",27,4.6,16.3,3.4,0.75,4.6,1.7,2.9,37.1,37.1,0.01,0.8,37.1,4.6,1.7,2.9,37.1,0,0,0,,0
119,"Toledo Rockets",25,3.2,13.3,2.4,0.75,3.2,1.2,2,36.3,36.3,0.04,3.8,36.3,3.2,1.2,2,36.3,0,0,0,,0
121,"Cincinnati Bearcats",26,9.8,30.5,7.3,0.749,9.8,3.7,6.2,37.3,37.3,0.01,0.8,37.3,9.8,3.7,6.2,37.3,0,0,0,,0
121,"Fresno State Bulldogs",28,6.7,25.5,5,0.749,6.7,2.5,4.2,37.4,37.4,0.01,1.1,37.4,6.7,2.5,4.2,37.4,0,0,0,,0
121,"Wisconsin Badgers",28,6.1,17.3,4.6,0.749,6.1,2.3,3.9,36.8,36.8,0.02,1.8,36.8,6.1,2.3,3.9,36.8,0,0,0,,0
124,"Marquette Golden Eagles",27,3.7,13.4,2.7,0.747,3.7,1.4,2.3,37.4,37.4,0,0,37.4,3.7,1.4,2.3,37.4,0,0,0,,0
125,"Chattanooga Mocs",25,4.7,15.6,3.5,0.746,4.7,1.8,3,37.3,37.3,0.02,1.7,37.3,4.7,1.8,3,37.3,0,0,0,,0
126,"Arkansas State Red Wolves",29,3.4,8.6,2.5,0.745,3.4,1.2,2.1,36.7,36.7,0.02,2,36.7,3.4,1.2,2.1,36.7,0,0,0,,0
127,"Wisconsin-(Green Bay) Phoenix",28,3.2,13.1,2.4,0.744,3.2,1.2,2,36.7,36.7,0.01,1.1,36.7,3.2,1.2,2,36.7,0,0,0,,0
127,"Nevada Wolf Pack",26,9.9,36.1,7.4,0.744,9.9,3.7,6.3,36.8,36.8,0.01,0.8,36.8,9.9,3.7,6.3,36.8,0,0,0,,0
129,"Seton Hall Pirates",27,6,18.4,4.5,0.742,6,2.2,3.8,36.8,36.8,0.01,0.6,36.8,6,2.2,3.8,36.8,0,0,0,,0
130,"Bradley Braves",28,7.1,21.5,5.3,0.739,7.1,2.6,4.5,36.7,36.7,0.01,0.5,36.7,7.1,2.6,4.5,36.7,0,0,0,,0
130,"Kennesaw State Fighting Owls",26,5.9,26.7,4.3,0.739,5.9,2.2,3.7,36.6,36.6,0.01,0.7,36.6,5.9,2.2,3.7,36.6,0,0,0,,0
132,"Eastern Washington University",28,7,22.1,5.1,0.738,7,2.5,4.4,36.4,36.4,0.02,1.5,36.4,7,2.5,4.4,36.4,0,0,0,,0
132,"Louisiana Tech Lady Techsters",26,2.5,9.7,1.8,0.738,2.5,0.9,1.6,36.9,36.9,0,0,36.9,2.5,0.9,1.6,36.9,0,0,0,,0
132,"Sacred Heart Pioneers",27,4.7,22.1,3.4,0.738,4.7,1.7,3,36.5,36.5,0.01,0.8,36.5,4.7,1.7,3,36.5,0,0,0,,0
132,"Iona Gaels",29,5.5,17.7,4.1,0.738,5.5,2,3.5,36.9,36.9,0,0,36.9,5.5,2,3.5,36.9,0,0,0,,0
132,"Virginia Tech Hokies",29,5.5,17.6,4.1,0.738,5.5,2,3.5,36.9,36.9,0,0,36.9,5.5,2,3.5,36.9,0,0,0,,0
137,"North Carolina-Asheville Bulldogs",28,5.6,19.6,4.1,0.737,5.6,2,3.5,36.5,36.5,0.01,1.3,36.5,5.6,2,3.5,36.5,0,0,0,,0
138,"West Georgia Wolves",27,1.3,4.6,0.9,0.735,1.3,0.4,0.8,35.3,35.3,0.06,5.9,35.3,1.3,0.4,0.8,35.3,0,0,0,,0
138,"William & Mary Tribe",25,5.4,19.2,4,0.735,5.4,2,3.4,36.8,36.8,0,0,36.8,5.4,2,3.4,36.8,0,0,0,,0
138,"Louisiana-(Monroe) Warhawks",26,7.1,23.7,5.2,0.735,7.1,2.6,4.5,36.2,36.2,0.01,1.1,36.2,7.1,2.6,4.5,36.2,0,0,0,,0
138,"Western Michigan Broncos",25,2,7.2,1.4,0.735,2,0.7,1.2,36.7,36.7,0,0,36.7,2,0.7,1.2,36.7,0,0,0,,0
142,"Merrimack Warriors",27,5.1,17.3,3.8,0.734,5.1,1.9,3.3,36,36,0.02,2.2,36,5.1,1.9,3.3,36,0,0,0,,0
143,"Lehigh Mountain Hawks",26,1.2,4.2,0.8,0.733,1.2,0.4,0.7,36.7,36.7,0,0,36.7,1.2,0.4,0.7,36.7,0,0,0,,0
144,"Quinnipiac Bobcats",27,4.6,15.2,3.3,0.732,4.6,1.6,2.9,35.8,35.8,0.02,1.6,35.8,4.6,1.6,2.9,35.8,0,0,0,,0
144,"Northwestern State Demons",27,6.1,20.2,4.4,0.732,6.1,2.2,3.9,36,36,0.01,1.2,36,6.1,2.2,3.9,36,0,0,0,,0
146,"Arizona Wildcats",27,7.3,29.1,5.3,0.731,7.3,2.7,4.6,36.5,36.5,0,0,36.5,7.3,2.7,4.6,36.5,0,0,0,,0
147,"Notre Dame Fighting Irish",27,5.6,19,4.1,0.73,5.6,2,3.6,36.2,36.2,0.01,0.7,36.2,5.6,2,3.6,36.2,0,0,0,,0
147,"Old Dominion Lady Monarchs",28,6.8,22.4,4.9,0.73,6.8,2.4,4.3,36,36,0.01,1.1,36,6.8,2.4,4.3,36,0,0,0,,0
147,"Eastern Illinois Panthers",29,4.2,14,3.1,0.73,4.2,1.5,2.7,36.1,36.1,0.01,0.8,36.1,4.2,1.5,2.7,36.1,0,0,0,,0
150,"Texas A&M Aggies",23,8.3,24.9,6.1,0.729,8.3,3,5.4,35.4,35.4,0.03,2.6,35.4,8.3,3,5.4,35.4,0,0,0,,0
151,"Florida Gulf Coast Eagles",27,3,11.5,2.2,0.728,3,1.1,1.9,35.8,35.8,0.01,1.2,35.8,3,1.1,1.9,35.8,0,0,0,,0
152,"Wright State Raiders",29,6.1,18.1,4.4,0.727,6.1,2.2,3.9,35.8,35.8,0.02,1.7,35.8,6.1,2.2,3.9,35.8,0,0,0,,0
152,"Lipscomb Bisons",27,3.3,11.5,2.4,0.727,3.3,1.2,2.1,36.4,36.4,0.01,1.1,36.4,3.3,1.2,2.1,36.4,0,0,0,,0
154,"Montana State Bobcats",26,4.3,13.7,3.2,0.726,4.3,1.6,2.8,36.3,36.3,0.01,0.9,36.3,4.3,1.6,2.8,36.3,0,0,0,,0
155,"Vanderbilt Commodores",28,4.1,11.3,3,0.724,4.1,1.5,2.6,36.2,36.2,0.01,0.9,36.2,4.1,1.5,2.6,36.2,0,0,0,,0
156,"Saint Louis Billikens",29,6.3,22.1,4.6,0.723,6.3,2.2,4.1,35.3,35.3,0.02,1.6,35.3,6.3,2.2,4.1,35.3,0,0,0,,0
156,"Iowa Hawkeyes",27,3.7,13.5,2.7,0.723,3.7,1.3,2.4,35.6,35.6,0.01,1,35.6,3.7,1.3,2.4,35.6,0,0,0,,0
158,"UCF Knights",27,5.3,22.3,3.9,0.722,5.3,1.9,3.4,35.4,35.4,0.02,2.1,35.4,5.3,1.9,3.4,35.4,0,0,0,,0
158,"Idaho State Bengals",27,9.9,33.4,7.1,0.722,9.9,3.5,6.3,35.7,35.7,0.02,1.5,35.7,9.9,3.5,6.3,35.7,0,0,0,,0
158,"South Carolina State Bulldogs",26,4.4,15.4,3.2,0.722,4.4,1.6,2.8,35.7,35.7,0.01,0.9,35.7,4.4,1.6,2.8,35.7,0,0,0,,0
158,"UAB Blazers",27,3.6,11.3,2.6,0.722,3.6,1.3,2.3,36.1,36.1,0,0,36.1,3.6,1.3,2.3,36.1,0,0,0,,0
162,"Northeastern Huskies",24,8.3,31.5,6,0.72,8.3,2.9,5.4,35,35,0.02,2,35,8.3,2.9,5.4,35,0,0,0,,0
162,"Boston College Eagles",30,6.7,18.8,4.8,0.72,6.7,2.4,4.3,36,36,0,0,36,6.7,2.4,4.3,36,0,0,0,,0
162,"Providence Friars",29,4.3,16.8,3.1,0.72,4.3,1.5,2.8,34.4,34.4,0.03,3.2,34.4,4.3,1.5,2.8,34.4,0,0,0,,0
165,"Bethune-Cookman Wildcats",26,6.8,26.3,4.9,0.718,6.8,2.4,4.4,35.6,35.6,0.01,0.6,35.6,6.8,2.4,4.4,35.6,0,0,0,,0
166,"Lamar Cardinals",26,7.2,25.2,5.1,0.715,7.2,2.5,4.6,35.5,35.5,0.01,0.5,35.5,7.2,2.5,4.6,35.5,0,0,0,,0
167,"American University Eagles",27,5.7,18.2,4.1,0.714,5.7,2,3.7,35.7,35.7,0,0,35.7,5.7,2,3.7,35.7,0,0,0,,0
167,"Texas A&M-(Corpus Christi) Islanders",26,4.3,15.6,3.1,0.714,4.3,1.5,2.8,34.8,34.8,0.02,1.8,34.8,4.3,1.5,2.8,34.8,0,0,0,,0
167,"Hampton Pirates",24,9.2,24.8,6.5,0.714,9.2,3.2,6,35,35,0.02,1.8,35,9.2,3.2,6,35,0,0,0,,0
170,"Evansville Aces",27,4.3,13.7,3,0.713,4.3,1.5,2.7,35.7,35.7,0.01,0.9,35.7,4.3,1.5,2.7,35.7,0,0,0,,0
171,"Santa Clara Broncos",30,4.5,12.3,3.2,0.711,4.5,1.6,2.9,35.6,35.6,0,0,35.6,4.5,1.6,2.9,35.6,0,0,0,,0
171,"Bucknell Bison",27,4.7,17.5,3.4,0.711,4.7,1.7,3.1,35.2,35.2,0.01,0.8,35.2,4.7,1.7,3.1,35.2,0,0,0,,0
171,"Texas-(Rio Grande Valley) Vaqueros",28,5.9,20.2,4.2,0.711,5.9,2.1,3.8,35.5,35.5,0.01,0.6,35.5,5.9,2.1,3.8,35.5,0,0,0,,0
174,"Portland Pilots",28,6,20.7,4.3,0.71,6,2.1,3.9,34.9,34.9,0.02,1.8,34.9,6,2.1,3.9,34.9,0,0,0,,0
174,"Cal State Fullerton Titans",27,4.9,20.5,3.4,0.71,4.9,1.7,3.1,35.1,35.1,0.02,1.5,35.1,4.9,1.7,3.1,35.1,0,0,0,,0
176,"Denver Pioneers",28,4.8,15.1,3.4,0.709,4.8,1.7,3.1,35.1,35.1,0.01,0.7,35.1,4.8,1.7,3.1,35.1,0,0,0,,0
176,"Long Island University Sharks",26,6.1,19.3,4.3,0.709,6.1,2.1,4,34.8,34.8,0.03,3.2,34.8,6.1,2.1,4,34.8,0,0,0,,0
176,"Brigham Young Cougars",28,2.8,9.2,2,0.709,2.8,1,1.8,35.4,35.4,0,0,35.4,2.8,1,1.8,35.4,0,0,0,,0
179,"James Madison Dukes",29,4.2,16.4,3,0.707,4.2,1.5,2.8,35,35,0.02,1.6,35,4.2,1.5,2.8,35,0,0,0,,0
180,"Hofstra Pride",24,7.1,24.4,5,0.706,7.1,2.5,4.6,35.3,35.3,0,0,35.3,7.1,2.5,4.6,35.3,0,0,0,,0
180,"Penn State Lady Lions",27,6.7,21.2,4.7,0.706,6.7,2.3,4.3,35,35,0.01,1.1,35,6.7,2.3,4.3,35,0,0,0,,0
182,"Air Force Falcons",27,9.3,26,6.5,0.704,9.3,3.3,6,35.2,35.2,0,0.4,35.2,9.3,3.3,6,35.2,0,0,0,,0
182,"Holy Cross Crusaders",27,6,20.6,4.2,0.704,6,2.1,3.9,35.2,35.2,0,0,35.2,6,2.1,3.9,35.2,0,0,0,,0
184,"Southeastern Louisiana Lions",26,6.6,21.2,4.7,0.703,6.6,2.3,4.3,34.9,34.9,0.02,1.7,34.9,6.6,2.3,4.3,34.9,0,0,0,,0
185,"Marist Red Foxes",28,6.7,20,4.7,0.702,6.7,2.3,4.4,34,34,0.03,2.7,34,6.7,2.3,4.4,34,0,0,0,,0
185,"South Florida Bulls",28,7.1,27.1,5,0.702,7.1,2.5,4.6,34.8,34.8,0.01,1,34.8,7.1,2.5,4.6,34.8,0,0,0,,0
187,"Winthrop Eagles",28,7.6,26.7,5.4,0.701,7.6,2.6,5,34.6,34.6,0.01,0.9,34.6,7.6,2.6,5,34.6,0,0,0,,0
188,"Coastal Carolina Chanticleers",29,4.5,14.1,3.1,0.7,4.5,1.6,2.9,34.6,34.6,0.01,0.8,34.6,4.5,1.6,2.9,34.6,0,0,0,,0
188,"Chicago State Cougars",27,5.2,20.1,3.6,0.7,5.2,1.8,3.4,35,35,0.01,0.7,35,5.2,1.8,3.4,35,0,0,0,,0
190,"Kansas State Wildcats",29,2.5,9.7,1.8,0.699,2.5,0.9,1.7,34.2,34.2,0.01,1.4,34.2,2.5,0.9,1.7,34.2,0,0,0,,0
191,"Wyoming Cowgirls",26,5.7,18.7,4,0.698,5.7,2,3.7,34.9,34.9,0.01,0.7,34.9,5.7,2,3.7,34.9,0,0,0,,0
191,"Mount St. Mary's Mountaineers",27,6,20.9,4.2,0.698,6,2.1,3.9,34.6,34.6,0.01,0.6,34.6,6,2.1,3.9,34.6,0,0,0,,0
193,"Sam Houston State Bearkats",25,5.5,20.9,3.8,0.696,5.5,1.9,3.6,34.8,34.8,0.01,0.7,34.8,5.5,1.9,3.6,34.8,0,0,0,,0
193,"Gardner-Webb Runnin Bulldogs",28,3.3,10.9,2.3,0.696,3.3,1.1,2.1,34.8,34.8,0,0,34.8,3.3,1.1,2.1,34.8,0,0,0,,0
193,"Davidson Wildcats",29,0.8,3.3,0.6,0.696,0.8,0.3,0.5,34.8,34.8,0,0,34.8,0.8,0.3,0.5,34.8,0,0,0,,0
196,"Campbell Fighting Camels",29,6,22.3,4.1,0.694,6,2.1,3.9,34.7,34.7,0.01,0.6,34.7,6,2.1,3.9,34.7,0,0,0,,0
197,"Maine Black Bears",27,2.8,10.7,1.9,0.693,2.8,1,1.8,34.7,34.7,0,0,34.7,2.8,1,1.8,34.7,0,0,0,,0
197,"Missouri Tigers",29,3,10.3,2.1,0.693,3,1,2,34.1,34.1,0.01,1.1,34.1,3,1,2,34.1,0,0,0,,0
199,"San Diego Toreros",29,11,35.1,7.6,0.692,11,3.8,7.2,34.3,34.3,0.01,0.6,34.3,11,3.8,7.2,34.3,0,0,0,,0
200,"Colgate Raiders",27,6.3,19.3,4.4,0.69,6.3,2.1,4.2,33.9,33.9,0.02,2.3,33.9,6.3,2.1,4.2,33.9,0,0,0,,0
200,"Troy Trojans",28,6.1,17.6,4.2,0.69,6.1,2.1,4,33.9,33.9,0.02,1.8,33.9,6.1,2.1,4,33.9,0,0,0,,0
200,"Longwood Lancers",27,6.9,20.4,4.8,0.69,6.9,2.4,4.6,34.2,34.2,0.01,0.5,34.2,6.9,2.4,4.6,34.2,0,0,0,,0
200,"Jacksonville Dolphins",27,8,27.5,5.5,0.69,8,2.7,5.3,34.3,34.3,0.01,0.9,34.3,8,2.7,5.3,34.3,0,0,0,,0
200,"Utah Tech University Trailblazers",24,4.8,14.8,3.3,0.69,4.8,1.7,3.2,34.5,34.5,0,0,34.5,4.8,1.7,3.2,34.5,0,0,0,,0
205,"Syracuse Orange",27,13.7,39.1,9.4,0.689,13.7,4.7,9,34.1,34.1,0.01,1.1,34.1,13.7,4.7,9,34.1,0,0,0,,0
205,"Stonehill College Skyhawks",25,4.8,16.2,3.3,0.689,4.8,1.6,3.1,34.5,34.5,0.01,0.8,34.5,4.8,1.6,3.1,34.5,0,0,0,,0
205,"Rice Owls",27,8.3,23.6,5.7,0.689,8.3,2.8,5.5,33.8,33.8,0.01,1.3,33.8,8.3,2.8,5.5,33.8,0,0,0,,0
208,"USC Trojans",27,5.7,16.9,3.9,0.688,5.7,2,3.7,34.4,34.4,0,0,34.4,5.7,2,3.7,34.4,0,0,0,,0
208,"McNeese State Cowgirls",28,11.1,36.2,7.6,0.688,11.1,3.8,7.3,34.4,34.4,0,0.3,34.4,11.1,3.8,7.3,34.4,0,0,0,,0
208,"Arkansas Razorbacks",29,6.5,20.1,4.5,0.688,6.5,2.2,4.3,33.9,33.9,0.01,1.1,33.9,6.5,2.2,4.3,33.9,0,0,0,,0
211,"Eastern Michigan Eagles",25,4.6,16.1,3.2,0.687,4.6,1.6,3,33.9,33.9,0.01,0.9,33.9,4.6,1.6,3,33.9,0,0,0,,0
211,"Kent State Golden Flashes",26,3.8,15.3,2.6,0.687,3.8,1.3,2.5,34.3,34.3,0,0,34.3,3.8,1.3,2.5,34.3,0,0,0,,0
211,"SIU Edwardsville Cougars",28,4.8,15.9,3.3,0.687,4.8,1.6,3.1,34.3,34.3,0,0,34.3,4.8,1.6,3.1,34.3,0,0,0,,0
214,"Florida A&M Rattlers",26,7.8,26.7,5.4,0.686,7.8,2.7,5.2,33.8,33.8,0.01,1,33.8,7.8,2.7,5.2,33.8,0,0,0,,0
214,"Xavier Musketeers",27,4.5,15.2,3.1,0.686,4.5,1.5,3,33.9,33.9,0.02,2.5,33.9,4.5,1.5,3,33.9,0,0,0,,0
216,"Cornell Big Red",24,4.5,16.8,3.1,0.685,4.5,1.5,3,34.3,34.3,0,0,34.3,4.5,1.5,3,34.3,0,0,0,,0
217,"Maryland-Eastern Shore Hawks",28,6.7,26,4.6,0.684,6.7,2.3,4.4,34.2,34.2,0.01,0.5,34.2,6.7,2.3,4.4,34.2,0,0,0,,0
217,"Florida International Panthers",26,3,13.3,2.1,0.684,3,1,2,32.9,32.9,0.04,3.8,32.9,3,1,2,32.9,0,0,0,,0
219,"Nicholls State Colonels",26,4.7,19.3,3.2,0.683,4.7,1.6,3.2,33.3,33.3,0.02,1.6,33.3,4.7,1.6,3.2,33.3,0,0,0,,0
220,"Memphis Tigers",27,11.1,33.1,7.6,0.682,11.1,3.7,7.4,33.4,33.4,0.02,2,33.4,11.1,3.7,7.4,33.4,0,0,0,,0
220,"Pennsylvania Quakers",24,3.7,12.3,2.5,0.682,3.7,1.3,2.4,34.1,34.1,0,0,34.1,3.7,1.3,2.4,34.1,0,0,0,,0
222,"Loyola (Chicago) Ramblers",27,5,21.2,3.4,0.681,5,1.7,3.3,34.1,34.1,0,0,34.1,5,1.7,3.3,34.1,0,0,0,,0
223,"UC Santa Barbara Gauchos",26,2.2,6.9,1.5,0.679,2.2,0.7,1.4,33.9,33.9,0.02,1.8,33.9,2.2,0.7,1.4,33.9,0,0,0,,0
224,"Central Arkansas Bears",28,7.1,19.1,4.8,0.678,7.1,2.4,4.7,33.7,33.7,0.01,0.5,33.7,7.1,2.4,4.7,33.7,0,0,0,,0
224,"Arkansas-(Little Rock) Trojans",28,4.1,15.5,2.8,0.678,4.1,1.4,2.7,33.9,33.9,0,0,33.9,4.1,1.4,2.7,33.9,0,0,0,,0
226,"Tarleton State Texans",25,6,20.8,4.1,0.675,6,2,4,33.1,33.1,0.01,1.3,33.1,6,2,4,33.1,0,0,0,,0
226,"North Carolina Tar Heels",29,5.6,17.3,3.8,0.675,5.6,1.9,3.7,33.7,33.7,0,0,33.7,5.6,1.9,3.7,33.7,0,0,0,,0
226,"Rider Broncs",27,3.1,10.2,2.1,0.675,3.1,1,2,33.7,33.7,0,0,33.7,3.1,1,2,33.7,0,0,0,,0
229,"Furman Paladins",28,6.4,22.4,4.3,0.674,6.4,2.1,4.2,33.7,33.7,0,0,33.7,6.4,2.1,4.2,33.7,0,0,0,,0
230,"Wagner Seahawks",26,4.9,21.8,3.3,0.672,4.9,1.7,3.3,33.6,33.6,0,0,33.6,4.9,1.7,3.3,33.6,0,0,0,,0
231,"Alabama State Hornets",26,6.7,26.4,4.5,0.671,6.7,2.2,4.5,32.9,32.9,0.02,2.3,32.9,6.7,2.2,4.5,32.9,0,0,0,,0
231,"Fordham Rams",27,6.4,21.3,4.3,0.671,6.4,2.1,4.3,32.9,32.9,0.01,1.2,32.9,6.4,2.1,4.3,32.9,0,0,0,,0
233,"Wichita State Shockers",27,4,15.5,2.7,0.67,4,1.3,2.7,33,33,0.02,1.8,33,4,1.3,2.7,33,0,0,0,,0
234,"New Mexico State Aggies",25,5.3,21,3.6,0.669,5.3,1.8,3.6,33.1,33.1,0.02,1.5,33.1,5.3,1.8,3.6,33.1,0,0,0,,0
235,"Villanova Wildcats",28,4.7,13.9,3.1,0.667,4.7,1.6,3.1,33.3,33.3,0,0,33.3,4.7,1.6,3.1,33.3,0,0,0,,0
235,"East Carolina Pirates",29,4.3,15,2.9,0.667,4.3,1.4,2.9,32.5,32.5,0.02,1.6,32.5,4.3,1.4,2.9,32.5,0,0,0,,0
235,"Army Black Knights",27,3.3,11.9,2.2,0.667,3.3,1.1,2.2,33.3,33.3,0.01,1.1,33.3,3.3,1.1,2.2,33.3,0,0,0,,0
235,"Monmouth Hawks",26,2.1,8.7,1.4,0.667,2.1,0.7,1.4,33.3,33.3,0,0,33.3,2.1,0.7,1.4,33.3,0,0,0,,0
239,"Prairie View A&M Panthers",26,6.5,20.1,4.3,0.665,6.5,2.1,4.4,32.4,32.4,0.02,1.8,32.4,6.5,2.1,4.4,32.4,0,0,0,,0
239,"Washington State Cougars",29,5.7,18.3,3.8,0.665,5.7,1.9,3.8,32.9,32.9,0.01,0.6,32.9,5.7,1.9,3.8,32.9,0,0,0,,0
241,"Missouri State Lady Bears",27,7.3,26.8,4.8,0.663,7.3,2.4,4.9,33.2,33.2,0.01,0.5,33.2,7.3,2.4,4.9,33.2,0,0,0,,0
241,"Texas State Bobcats",27,7.1,28.6,4.7,0.663,7.1,2.4,4.8,33.2,33.2,0,0,33.2,7.1,2.4,4.8,33.2,0,0,0,,0
243,"Incarnate Word Cardinals",26,5.8,17.3,3.8,0.662,5.8,1.9,3.9,32.5,32.5,0.01,1.3,32.5,5.8,1.9,3.9,32.5,0,0,0,,0
243,"La Salle Explorers",27,7.9,27.7,5.2,0.662,7.9,2.6,5.3,32.9,32.9,0,0.5,32.9,7.9,2.6,5.3,32.9,0,0,0,,0
243,"North Carolina-Wilmington Seahawks",26,5.2,18.3,3.5,0.662,5.2,1.7,3.5,33.1,33.1,0.01,0.7,33.1,5.2,1.7,3.5,33.1,0,0,0,,0
246,"Auburn Tigers",27,4.5,16.9,3,0.661,4.5,1.5,3,33.1,33.1,0,0,33.1,4.5,1.5,3,33.1,0,0,0,,0
246,"Belmont Bruins",27,4.1,12.9,2.7,0.661,4.1,1.4,2.8,33,33,0,0,33,4.1,1.4,2.8,33,0,0,0,,0
248,"Tennessee Tech Golden Eagles",27,6.2,20.2,4.1,0.659,6.2,2,4.2,32.3,32.3,0.02,1.8,32.3,6.2,2,4.2,32.3,0,0,0,,0
248,"North Florida Ospreys",27,3,11.2,2,0.659,3,1,2,32.9,32.9,0,0,32.9,3,1,2,32.9,0,0,0,,0
250,"Fairleigh Dickinson Knights",28,2.6,7.6,1.7,0.658,2.6,0.9,1.8,32.9,32.9,0,0,32.9,2.6,0.9,1.8,32.9,0,0,0,,0
251,"Morgan State Bears",27,6,22.8,4,0.656,6,2,4.1,32.5,32.5,0.01,1.2,32.5,6,2,4.1,32.5,0,0,0,,0
252,"Duquesne Dukes",27,6.6,19.6,4.3,0.654,6.6,2.1,4.5,31.8,31.8,0.02,1.7,31.8,6.6,2.1,4.5,31.8,0,0,0,,0
252,"Charlotte 49ers",27,6.6,20.8,4.3,0.654,6.6,2.1,4.5,32.4,32.4,0.01,0.6,32.4,6.6,2.1,4.5,32.4,0,0,0,,0
254,"Bryant University Bulldogs",27,3.7,15.4,2.4,0.653,3.7,1.2,2.5,32.7,32.7,0,0,32.7,3.7,1.2,2.5,32.7,0,0,0,,0
255,"Western Carolina Lady Catamounts",28,4.6,17.7,3,0.651,4.6,1.5,3.1,32.6,32.6,0.01,0.8,32.6,4.6,1.5,3.1,32.6,0,0,0,,0
256,"Middle Tennessee State Blue Raiders",26,7.8,24.2,5.1,0.65,7.8,2.5,5.3,32,32,0.01,1,32,7.8,2.5,5.3,32,0,0,0,,0
256,"Binghamton Bearcats",27,4.4,18.5,2.9,0.65,4.4,1.4,3,32.5,32.5,0,0,32.5,4.4,1.4,3,32.5,0,0,0,,0
256,"Georgia Tech Yellow Jackets",28,4.3,16.3,2.8,0.65,4.3,1.4,2.9,32.5,32.5,0.01,0.8,32.5,4.3,1.4,2.9,32.5,0,0,0,,0
256,"Western Kentucky Hilltoppers",25,4,14.9,2.6,0.65,4,1.3,2.7,32,32,0.01,1,32,4,1.3,2.7,32,0,0,0,,0
260,"San Francisco Dons",28,3.5,12.8,2.3,0.649,3.5,1.1,2.4,32,32,0.01,1,32,3.5,1.1,2.4,32,0,0,0,,0
261,"Oklahoma Sooners",27,6.7,19.4,4.4,0.648,6.7,2.1,4.6,31.9,31.9,0.02,1.6,31.9,6.7,2.1,4.6,31.9,0,0,0,,0
