sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
146,"Massachusetts Lowell",17,20.5,69.9,18.8,0.917,20.5,6.2,14.2,30.5,45.7,0,0.3,30.5,0,0,0,,20.5,6.2,14.2,30.5,1
148,"Texas A&M Aggies",12,19.9,67.5,18.3,0.916,19.9,6.1,13.8,30.5,45.8,0,0,30.5,0,0,0,,19.9,6.1,13.8,30.5,1
148,"Tulane Green Wave",16,23.1,70.7,21.2,0.916,23.1,7.1,16.1,30.5,45.8,0,0,30.5,0,0,0,,23.1,7.1,16.1,30.5,1
148,"Arkansas State Red Wolves",18,16.6,67.9,15.2,0.916,16.6,5.1,11.5,30.5,45.8,0,0,30.5,0,0,0,,16.6,5.1,11.5,30.5,1
151,"Wright State Raiders",17,21.5,77.7,19.6,0.915,21.5,6.5,14.9,30.4,45.6,0,0.3,30.4,0,0,0,,21.5,6.5,14.9,30.4,1
151,"Iowa State Cyclones",16,19.1,56.3,17.4,0.915,19.1,5.8,13.3,30.5,45.7,0,0,30.5,0,0,0,,19.1,5.8,13.3,30.5,1
153,"Arkansas-(Pine Bluff) Golden Lions",14,21.4,67.5,19.5,0.913,21.4,6.5,14.9,30.4,45.7,0,0,30.4,0,0,0,,21.4,6.5,14.9,30.4,1
153,"San Diego Toreros",19,21.7,70.7,19.8,0.913,21.7,6.6,15.1,30.3,45.5,0,0.2,30.3,0,0,0,,21.7,6.6,15.1,30.3,1
155,"Cal Poly SLO Mustangs",16,24.8,79,22.6,0.912,24.8,7.5,17.3,30.3,45.5,0.01,0.5,30.3,0,0,0,,24.8,7.5,17.3,30.3,1
155,"San Jose State Spartans",17,28.6,77.9,26.1,0.912,28.6,8.6,19.9,30.2,45.4,0,0.4,30.2,0,0,0,,28.6,8.6,19.9,30.2,1
157,"San Diego State Aztecs",15,20.2,70,18.4,0.911,20.2,6.1,14.1,30.4,45.5,0,0,30.4,0,0,0,,20.2,6.1,14.1,30.4,1
158,"Hawaii Warriors",15,21.5,73.9,19.6,0.91,21.5,6.5,15,30.3,45.5,0.01,0.6,30.3,0,0,0,,21.5,6.5,15,30.3,1
158,"Hofstra Pride",14,22.2,72.5,20.2,0.91,22.2,6.7,15.5,30.2,45.3,0,0.3,30.2,0,0,0,,22.2,6.7,15.5,30.2,1
158,"Connecticut Huskies",16,22.9,72.5,20.8,0.91,22.9,6.9,15.9,30.3,45.5,0,0,30.3,0,0,0,,22.9,6.9,15.9,30.3,1
161,"Evansville Aces",15,19.2,75.8,17.4,0.906,19.2,5.8,13.4,30.2,45.3,0,0,30.2,0,0,0,,19.2,5.8,13.4,30.2,1
162,"Cal State Bakersfield Roadrunners",16,18.9,66.8,17.1,0.904,18.9,5.7,13.2,30.1,45.2,0,0,30.1,0,0,0,,18.9,5.7,13.2,30.1,1
163,"UNC Greensboro Spartans",17,15.8,61.4,14.3,0.903,15.8,4.8,11.1,30.1,45.2,0,0,30.1,0,0,0,,15.8,4.8,11.1,30.1,1
164,"New Mexico Lobos",15,20.9,67.2,18.9,0.901,20.9,6.3,14.7,29.9,44.9,0,0.3,29.9,0,0,0,,20.9,6.3,14.7,29.9,1
164,"Western Illinois Leathernecks",15,20.9,66.5,18.8,0.901,20.9,6.3,14.6,30,45,0,0,30,0,0,0,,20.9,6.3,14.6,30,1
164,"Iowa Hawkeyes",15,24.2,69.5,21.8,0.901,24.2,7.3,16.9,30,45,0,0,30,0,0,0,,24.2,7.3,16.9,30,1
167,"Gonzaga Bulldogs",18,20.9,71.9,18.8,0.899,20.9,6.3,14.7,30,45,0,0,30,0,0,0,,20.9,6.3,14.7,30,1
167,"Colgate Raiders",15,21.1,71.4,19,0.899,21.1,6.3,14.8,30,45,0,0,30,0,0,0,,21.1,6.3,14.8,30,1
167,"Pennsylvania Quakers",15,20.5,67.6,18.4,0.899,20.5,6.1,14.3,30,45,0,0,30,0,0,0,,20.5,6.1,14.3,30,1
170,"N.J.I.T. Highlanders",17,16.2,60.7,14.5,0.898,16.2,4.8,11.4,29.8,44.7,0,0.4,29.8,0,0,0,,16.2,4.8,11.4,29.8,1
170,"Marist Red Foxes",16,20.3,72.8,18.2,0.898,20.3,6.1,14.2,29.9,44.9,0,0,29.9,0,0,0,,20.3,6.1,14.2,29.9,1
170,"Utah Tech University Trailblazers",14,20.3,63,18.2,0.898,20.3,6.1,14.2,29.9,44.9,0,0,29.9,0,0,0,,20.3,6.1,14.2,29.9,1
173,"Maryland Terrapins",17,19.9,66.1,17.9,0.897,19.9,5.9,14,29.8,44.7,0,0.3,29.8,0,0,0,,19.9,5.9,14,29.8,1
174,"Sacred Heart Pioneers",15,17.9,71.4,16.1,0.896,17.9,5.3,12.6,29.7,44.6,0,0.4,29.7,0,0,0,,17.9,5.3,12.6,29.7,1
175,"Kennesaw State Fighting Owls",15,15.9,67.5,14.3,0.895,15.9,4.7,11.2,29.7,44.6,0,0.4,29.7,0,0,0,,15.9,4.7,11.2,29.7,1
175,"Louisiana-(Lafayette) Ragin Cajuns",16,19.1,70.9,17.1,0.895,19.1,5.7,13.4,29.8,44.8,0,0,29.8,0,0,0,,19.1,5.7,13.4,29.8,1
177,"Morehead State Eagles",17,23.4,74.1,20.9,0.894,23.4,6.9,16.4,29.7,44.6,0,0.3,29.7,0,0,0,,23.4,6.9,16.4,29.7,1
177,"Georgia Southern Eagles",16,18.9,65.4,16.9,0.894,18.9,5.6,13.3,29.8,44.7,0,0,29.8,0,0,0,,18.9,5.6,13.3,29.8,1
179,"Kent State Golden Flashes",16,24.9,79.3,22.2,0.892,24.9,7.4,17.5,29.6,44.5,0,0.3,29.6,0,0,0,,24.9,7.4,17.5,29.6,1
179,"Harvard Crimson",15,16.6,71.1,14.8,0.892,16.6,4.9,11.7,29.7,44.6,0,0,29.7,0,0,0,,16.6,4.9,11.7,29.7,1
181,"Boise State Broncos",17,24.3,80.5,21.6,0.891,24.3,7.2,17.1,29.5,44.3,0,0.5,29.5,0,0,0,,24.3,7.2,17.1,29.5,1
181,"UC Riverside Highlanders",15,19.5,70.1,17.4,0.891,19.5,5.8,13.7,29.7,44.5,0,0,29.7,0,0,0,,19.5,5.8,13.7,29.7,1
183,"USC Upstate Spartans",17,27.3,76.3,24.3,0.89,27.3,8.1,19.2,29.5,44.3,0.01,0.6,29.5,0,0,0,,27.3,8.1,19.2,29.5,1
183,"Maine Black Bears",17,15.5,66.6,13.8,0.89,15.5,4.6,10.9,29.7,44.5,0,0,29.7,0,0,0,,15.5,4.6,10.9,29.7,1
185,"Northern Arizona Lumberjacks",17,25.5,81.3,22.7,0.889,25.5,7.5,18,29.5,44.2,0,0.5,29.5,0,0,0,,25.5,7.5,18,29.5,1
185,"Drexel Dragons",13,20.8,70.7,18.5,0.889,20.8,6.2,14.6,29.6,44.4,0,0,29.6,0,0,0,,20.8,6.2,14.6,29.6,1
187,"Sam Houston State Bearkats",14,14.7,64.6,13.1,0.888,14.7,4.4,10.4,29.6,44.4,0,0,29.6,0,0,0,,14.7,4.4,10.4,29.6,1
187,"Northern Iowa Panthers",15,22.1,69.2,19.6,0.888,22.1,6.5,15.5,29.6,44.4,0,0,29.6,0,0,0,,22.1,6.5,15.5,29.6,1
187,"North Florida Ospreys",15,22,72.4,19.5,0.888,22,6.5,15.5,29.4,44.1,0.01,0.6,29.4,0,0,0,,22,6.5,15.5,29.4,1
190,"East Tennessee State Buccaneers",17,18.7,61.5,16.6,0.887,18.7,5.5,13.2,29.6,44.3,0,0,29.6,0,0,0,,18.7,5.5,13.2,29.6,1
190,"Georgia Tech Yellow Jackets",17,22.8,67.5,20.2,0.887,22.8,6.7,16.1,29.4,44.1,0.01,0.5,29.4,0,0,0,,22.8,6.7,16.1,29.4,1
192,"Wisconsin-(Milwaukee) Panthers",18,22.6,77.2,20,0.885,22.6,6.7,15.9,29.5,44.2,0,0,29.5,0,0,0,,22.6,6.7,15.9,29.5,1
193,"Cal State Northridge Matadors",15,22.3,71.1,19.7,0.883,22.3,6.5,15.7,29.3,44,0,0.3,29.3,0,0,0,,22.3,6.5,15.7,29.3,1
193,"North Carolina A&T Aggies",14,23.2,71.9,20.5,0.883,23.2,6.8,16.4,29.2,43.8,0.01,0,29.5,0,0,0,,23.2,6.8,16.4,29.2,1
195,"Queens University of Charlotte Royals",15,20.2,72.1,17.8,0.881,20.2,5.9,14.3,29.4,44.1,0,0,29.4,0,0,0,,20.2,5.9,14.3,29.4,1
195,"Georgetown Hoyas",16,18.9,67.5,16.7,0.881,18.9,5.6,13.4,29.4,44.1,0,0,29.4,0,0,0,,18.9,5.6,13.4,29.4,1
195,"Fordham Rams",16,21.5,71.2,18.9,0.881,21.5,6.3,15.2,29.4,44,0,0,29.4,0,0,0,,21.5,6.3,15.2,29.4,1
195,"Michigan State Spartans",16,20.9,70.1,18.4,0.881,20.9,6.1,14.8,29.3,43.9,0,0.3,29.3,0,0,0,,20.9,6.1,14.8,29.3,1
199,"Southeastern Louisiana Lions",14,23.6,73.7,20.8,0.879,23.6,6.9,16.7,29.3,44,0,0,29.3,0,0,0,,23.6,6.9,16.7,29.3,1
200,"St. John's Red Storm",18,16.9,63.7,14.8,0.878,16.9,4.9,11.9,29.3,43.9,0,0,29.3,0,0,0,,16.9,4.9,11.9,29.3,1
200,"Bethune-Cookman Wildcats",14,17.6,71.3,15.4,0.878,17.6,5.1,12.4,29.3,43.9,0,0,29.3,0,0,0,,17.6,5.1,12.4,29.3,1
202,"Weber State Wildcats",17,20.1,72.2,17.6,0.877,20.1,5.9,14.2,29.2,43.9,0,0.3,29.2,0,0,0,,20.1,5.9,14.2,29.2,1
202,"Campbell Fighting Camels",18,17.2,65.2,15.1,0.877,17.2,5,12.2,29.1,43.7,0,0.3,29.1,0,0,0,,17.2,5,12.2,29.1,1
204,"Texas A&M-(Corpus Christi) Islanders",14,22.3,72.6,19.5,0.875,22.3,6.5,15.8,29.2,43.8,0,0,29.2,0,0,0,,22.3,6.5,15.8,29.2,1
204,"Pacific Tigers",16,19.9,72.8,17.4,0.875,19.9,5.8,14.1,29.2,43.7,0,0,29.2,0,0,0,,19.9,5.8,14.1,29.2,1
204,"Austin Peay Governors",14,21.1,74.5,18.4,0.875,21.1,6.1,14.9,29.2,43.7,0,0,29.2,0,0,0,,21.1,6.1,14.9,29.2,1
204,"Alcorn State Braves",14,21.1,73.8,18.4,0.875,21.1,6.1,14.9,29.2,43.7,0,0,29.2,0,0,0,,21.1,6.1,14.9,29.2,1
208,"Tennessee Lady Volunteers",14,15.9,60.4,13.9,0.874,15.9,4.6,11.3,29.1,43.7,0,0,29.1,0,0,0,,15.9,4.6,11.3,29.1,1
208,"Incarnate Word Cardinals",14,18.6,70.5,16.3,0.874,18.6,5.4,13.2,29.1,43.7,0,0,29.1,0,0,0,,18.6,5.4,13.2,29.1,1
210,"Providence Friars",17,20.4,69,17.8,0.873,20.4,5.9,14.5,29.1,43.7,0,0,29.1,0,0,0,,20.4,5.9,14.5,29.1,1
210,"Charleston Cougars",14,21.9,71,19.1,0.873,21.9,6.4,15.5,29.1,43.6,0,0,29.1,0,0,0,,21.9,6.4,15.5,29.1,1
210,"Bowling Green Falcons",15,16.7,64,14.6,0.873,16.7,4.9,11.9,29.1,43.6,0,0,29.1,0,0,0,,16.7,4.9,11.9,29.1,1
213,"Rice Owls",16,12.7,52.9,11.1,0.872,12.7,3.7,9,29.1,43.6,0,0,29.1,0,0,0,,12.7,3.7,9,29.1,1
214,"Northern Colorado Bears",17,19.1,71.9,16.6,0.871,19.1,5.5,13.6,28.9,43.4,0,0.3,28.9,0,0,0,,19.1,5.5,13.6,28.9,1
214,"Vanderbilt Commodores",16,21.8,71.5,18.9,0.871,21.8,6.3,15.4,29,43.5,0,0,29,0,0,0,,21.8,6.3,15.4,29,1
216,"Notre Dame Fighting Irish",15,17.5,66.5,15.2,0.87,17.5,5.1,12.4,29,43.5,0,0,29,0,0,0,,17.5,5.1,12.4,29,1
216,"Old Dominion Lady Monarchs",16,16.4,64.5,14.3,0.87,16.4,4.8,11.6,29,43.5,0,0,29,0,0,0,,16.4,4.8,11.6,29,1
218,"Ohio State Buckeyes",16,18.6,69,16.2,0.869,18.6,5.4,13.3,28.9,43.3,0,0.3,28.9,0,0,0,,18.6,5.4,13.3,28.9,1
218,"Dayton Flyers",16,23.3,68.9,20.3,0.869,23.3,6.8,16.6,29,43.4,0,0,29,0,0,0,,23.3,6.8,16.6,29,1
220,"California Golden Bears",17,15.6,61.3,13.6,0.868,15.6,4.5,11.1,28.9,43.4,0,0,28.9,0,0,0,,15.6,4.5,11.1,28.9,1
221,"Mount St. Mary's Mountaineers",15,23.1,80.1,20,0.867,23.1,6.7,16.4,28.9,43.4,0,0,28.9,0,0,0,,23.1,6.7,16.4,28.9,1
221,"Albany Great Danes",16,17.4,66.3,15.1,0.867,17.4,5,12.4,28.8,43.2,0,0.4,28.8,0,0,0,,17.4,5,12.4,28.8,1
221,"Rhode Island Rams",16,16.9,60.7,14.6,0.867,16.9,4.9,12,28.9,43.3,0,0,28.9,0,0,0,,16.9,4.9,12,28.9,1
221,"South Dakota State Jackrabbits",17,25.1,77.2,21.8,0.867,25.1,7.2,17.9,28.8,43.2,0,0.2,28.8,0,0,0,,25.1,7.2,17.9,28.8,1
225,"St. Thomas (MN) Tommies",17,17.2,74.9,14.9,0.866,17.2,4.9,12.2,28.8,43.2,0,0.3,28.8,0,0,0,,17.2,4.9,12.2,28.8,1
226,"Louisiana Tech Lady Techsters",13,18.8,70.3,16.2,0.865,18.8,5.4,13.4,28.7,43,0,0.4,28.7,0,0,0,,18.8,5.4,13.4,28.7,1
226,"Miami (FL) Hurricanes",16,21.7,65.8,18.8,0.865,21.7,6.3,15.4,28.8,43.2,0,0,28.8,0,0,0,,21.7,6.3,15.4,28.8,1
228,"Army Black Knights",15,13.2,65.6,11.4,0.864,13.2,3.8,9.4,28.8,43.2,0,0,28.8,0,0,0,,13.2,3.8,9.4,28.8,1
229,"Fresno State Bulldogs",17,16.8,74.4,14.5,0.863,16.8,4.8,11.9,28.8,43.2,0,0.4,28.8,0,0,0,,16.8,4.8,11.9,28.8,1
230,"La Salle Explorers",16,20.9,68,18,0.862,20.9,6,14.9,28.7,43.1,0,0,28.7,0,0,0,,20.9,6,14.9,28.7,1
231,"High Point Panthers",17,17.4,55,15,0.861,17.4,5,12.4,28.7,43.1,0,0,28.7,0,0,0,,17.4,5,12.4,28.7,1
231,"Chicago State Cougars",16,22.1,76.4,19,0.861,22.1,6.3,15.8,28.6,42.9,0,0.3,28.6,0,0,0,,22.1,6.3,15.8,28.6,1
231,"Norfolk State Spartans",18,21.2,65.9,18.2,0.861,21.2,6.1,15.1,28.6,42.9,0,0.3,28.6,0,0,0,,21.2,6.1,15.1,28.6,1
234,"Saint Francis (PA) Red Flash",15,21.4,69.3,18.4,0.86,21.4,6.1,15.3,28.7,43,0,0,28.7,0,0,0,,21.4,6.1,15.3,28.7,1
235,"Alabama Crimson Tide",17,17.1,59.4,14.7,0.859,17.1,4.9,12.2,28.5,42.8,0,0.3,28.5,0,0,0,,17.1,4.9,12.2,28.5,1
235,"Navy Midshipmen",15,20.3,68.2,17.5,0.859,20.3,5.8,14.5,28.5,42.8,0,0.3,28.5,0,0,0,,20.3,5.8,14.5,28.5,1
235,"Yale Bulldogs",15,18.9,70.8,16.2,0.859,18.9,5.4,13.5,28.6,42.9,0,0,28.6,0,0,0,,18.9,5.4,13.5,28.6,1
235,"Holy Cross Crusaders",15,20.3,68.5,17.4,0.859,20.3,5.8,14.5,28.6,42.9,0,0.3,28.6,0,0,0,,20.3,5.8,14.5,28.6,1
235,"North Alabama Lions",15,20.3,68.9,17.4,0.859,20.3,5.8,14.5,28.6,42.9,0,0,28.6,0,0,0,,20.3,5.8,14.5,28.6,1
240,"Merrimack Warriors",15,23.1,73.8,19.8,0.858,23.1,6.6,16.5,28.6,42.9,0,0,28.6,0,0,0,,23.1,6.6,16.5,28.6,1
240,"Belmont Bruins",16,24.7,77.6,21.2,0.858,24.7,7.1,17.6,28.6,42.9,0,0,28.6,0,0,0,,24.7,7.1,17.6,28.6,1
240,"SIU Edwardsville Cougars",16,15.8,62.6,13.6,0.858,15.8,4.5,11.3,28.5,42.7,0,0.4,28.5,0,0,0,,15.8,4.5,11.3,28.5,1
240,"Indiana Hoosiers",17,18.2,62.7,15.6,0.858,18.2,5.2,13,28.5,42.7,0,0.3,28.5,0,0,0,,18.2,5.2,13,28.5,1
244,"Morgan State Bears",19,20.5,73.7,17.6,0.856,20.5,5.8,14.7,28.5,42.7,0.01,0.5,28.5,0,0,0,,20.5,5.8,14.7,28.5,1
244,"Auburn Tigers",17,19.6,65.6,16.8,0.856,19.6,5.6,14.1,28.4,42.7,0,0.3,28.4,0,0,0,,19.6,5.6,14.1,28.4,1
244,"Wisconsin-(Green Bay) Phoenix",18,24.7,75.9,21.2,0.856,24.7,7.1,17.7,28.5,42.8,0,0,28.5,0,0,0,,24.7,7.1,17.7,28.5,1
244,"Lipscomb Bisons",15,22.2,73.5,19,0.856,22.2,6.3,15.9,28.5,42.8,0,0,28.5,0,0,0,,22.2,6.3,15.9,28.5,1
244,"Fairleigh Dickinson Knights",17,15.9,63.5,13.6,0.856,15.9,4.5,11.4,28.5,42.8,0,0,28.5,0,0,0,,15.9,4.5,11.4,28.5,1
244,"Jacksonville State Gamecocks",16,16.9,63.4,14.4,0.856,16.9,4.8,12.1,28.5,42.8,0,0,28.5,0,0,0,,16.9,4.8,12.1,28.5,1
250,"Duke Blue Devils",16,16,57.5,13.7,0.855,16,4.6,11.4,28.5,42.8,0,0,28.5,0,0,0,,16,4.6,11.4,28.5,1
250,"Alabama State Hornets",15,19.7,69.8,16.9,0.855,19.7,5.6,14.1,28.4,42.6,0,0.3,28.4,0,0,0,,19.7,5.6,14.1,28.4,1
252,"South Dakota Coyotes",17,16.5,61.6,14.1,0.854,16.5,4.7,11.8,28.5,42.7,0,0,28.5,0,0,0,,16.5,4.7,11.8,28.5,1
252,"Radford Highlanders",18,22.4,69.8,19.2,0.854,22.4,6.3,16.1,28.2,42.3,0.01,0.7,28.2,0,0,0,,22.4,6.3,16.1,28.2,1
252,"Santa Clara Broncos",20,18.5,63.4,15.8,0.854,18.5,5.3,13.2,28.5,42.7,0,0.3,28.5,0,0,0,,18.5,5.3,13.2,28.5,1
255,"McNeese State Cowgirls",16,19.6,77.3,16.7,0.853,19.6,5.6,14,28.4,42.7,0,0,28.4,0,0,0,,19.6,5.6,14,28.4,1
256,"Mississippi State Bulldogs",17,21.5,69.6,18.4,0.852,21.5,6.1,15.4,28.4,42.6,0,0,28.4,0,0,0,,21.5,6.1,15.4,28.4,1
257,"Indiana University - Indianapolis Jaguars",15,20.2,74.8,17.2,0.851,20.2,5.7,14.5,28.4,42.6,0,0,28.4,0,0,0,,20.2,5.7,14.5,28.4,1
257,"Murray State Racers",15,18.4,59.9,15.7,0.851,18.4,5.2,13.2,28.3,42.4,0,0.4,28.3,0,0,0,,18.4,5.2,13.2,28.3,1
257,"Stony Brook Seawolves",16,18.1,67.8,15.4,0.851,18.1,5.1,12.9,28.4,42.6,0,0,28.4,0,0,0,,18.1,5.1,12.9,28.4,1
260,"Missouri State Lady Bears",16,18.8,66.4,15.9,0.85,18.8,5.3,13.4,28.3,42.5,0,0,28.3,0,0,0,,18.8,5.3,13.4,28.3,1
260,"Elon Phoenix",15,19.1,67.9,16.2,0.85,19.1,5.4,13.7,28.3,42.5,0,0,28.3,0,0,0,,19.1,5.4,13.7,28.3,1
262,"Illinois State Redbirds",16,19.4,67.3,16.5,0.849,19.4,5.5,13.9,28.3,42.4,0,0,28.3,0,0,0,,19.4,5.5,13.9,28.3,1
263,"Saint Louis Billikens",17,21.6,68.9,18.4,0.848,21.6,6.1,15.5,28.3,42.4,0,0,28.3,0,0,0,,21.6,6.1,15.5,28.3,1
264,"Villanova Wildcats",16,17.1,68.3,14.5,0.847,17.1,4.8,12.3,28.1,42.2,0,0.4,28.1,0,0,0,,17.1,4.8,12.3,28.1,1
264,"Ball State Cardinals",16,22.8,70.9,19.3,0.847,22.8,6.4,16.4,28.2,42.3,0,0,28.2,0,0,0,,22.8,6.4,16.4,28.2,1
266,"Nebraska Cornhuskers",16,20.7,74.9,17.5,0.846,20.7,5.8,14.9,28.1,42.1,0,0.3,28.1,0,0,0,,20.7,5.8,14.9,28.1,1
267,"American University Eagles",15,18.9,67.1,16,0.845,18.9,5.3,13.6,28.2,42.3,0,0,28.2,0,0,0,,18.9,5.3,13.6,28.2,1
267,"Delaware Fightin Blue Hens",16,19.3,68.8,16.3,0.845,19.3,5.4,13.9,28.2,42.2,0,0,28.2,0,0,0,,19.3,5.4,13.9,28.2,1
267,"Idaho State Bengals",15,19.7,65.2,16.7,0.845,19.7,5.5,14.2,28,42.1,0.01,0.7,28,0,0,0,,19.7,5.5,14.2,28,1
267,"Utah Utes",17,21.9,70,18.5,0.845,21.9,6.2,15.8,28.2,42.2,0,0,28.2,0,0,0,,21.9,6.2,15.8,28.2,1
271,"Syracuse Orange",16,16.9,63.4,14.3,0.844,16.9,4.8,12.1,28.1,42.2,0,0.4,28.1,0,0,0,,16.9,4.8,12.1,28.1,1
272,"Buffalo Bulls",15,20.9,71.1,17.6,0.843,20.9,5.9,15,28.1,42.2,0,0,28.1,0,0,0,,20.9,5.9,15,28.1,1
272,"Stetson Hatters",14,21.9,65.4,18.4,0.843,21.9,6.1,15.7,28.1,42.2,0,0,28.1,0,0,0,,21.9,6.1,15.7,28.1,1
272,"Lamar Cardinals",14,18.1,70,15.3,0.843,18.1,5.1,13.1,28,41.9,0,0.4,28,0,0,0,,18.1,5.1,13.1,28,1
275,"South Carolina State Bulldogs",18,20.4,73,17.2,0.842,20.4,5.7,14.7,28.1,42.1,0,0,28.1,0,0,0,,20.4,5.7,14.7,28.1,1
275,"Quinnipiac Bobcats",16,17.4,61.6,14.6,0.842,17.4,4.9,12.5,28.1,42.1,0,0,28.1,0,0,0,,17.4,4.9,12.5,28.1,1
277,"Siena Saints",15,18.8,68.9,15.8,0.84,18.8,5.3,13.5,28,42,0,0,28,0,0,0,,18.8,5.3,13.5,28,1
277,"UCLA Bruins",15,21.2,60.5,17.8,0.84,21.2,5.9,15.3,28,42,0,0,28,0,0,0,,21.2,5.9,15.3,28,1
279,"UMBC Retrievers",15,14.1,66.8,11.8,0.839,14.1,3.9,10.1,28,41.9,0,0,28,0,0,0,,14.1,3.9,10.1,28,1
280,"Texas-(San Antonio) Roadrunners",14,22.5,64.8,18.9,0.838,22.5,6.3,16.2,27.9,41.9,0,0,27.9,0,0,0,,22.5,6.3,16.2,27.9,1
280,"Binghamton Bearcats",16,20.8,72.4,17.4,0.838,20.8,5.8,15,27.9,41.9,0,0,27.9,0,0,0,,20.8,5.8,15,27.9,1
280,"Utah State Aggies",14,22,63,18.4,0.838,22,6.1,15.9,27.9,41.9,0,0,27.9,0,0,0,,22,6.1,15.9,27.9,1
283,"Michigan Wolverines",15,19.1,69.3,16,0.836,19.1,5.3,13.8,27.9,41.8,0,0,27.9,0,0,0,,19.1,5.3,13.8,27.9,1
283,"Liberty Flames",14,23.9,71,20,0.836,23.9,6.6,17.3,27.8,41.6,0,0.3,27.8,0,0,0,,23.9,6.6,17.3,27.8,1
285,"Southern University Jaguars",15,17.3,68.5,14.4,0.834,17.3,4.8,12.5,27.8,41.7,0,0,27.8,0,0,0,,17.3,4.8,12.5,27.8,1
285,"Marshall Thundering Herd",18,19.1,70.6,15.9,0.834,19.1,5.3,13.8,27.7,41.5,0,0.3,27.7,0,0,0,,19.1,5.3,13.8,27.7,1
285,"Wichita State Shockers",17,21.6,69.9,18,0.834,21.6,6,15.6,27.8,41.7,0,0,27.8,0,0,0,,21.6,6,15.6,27.8,1
288,"Texas Southern Tigers",16,21.4,68.4,17.8,0.833,21.4,5.9,15.4,27.8,41.7,0,0,27.8,0,0,0,,21.4,5.9,15.4,27.8,1
288,"Kentucky Wildcats",17,18,66.2,15,0.833,18,5,13,27.8,41.7,0,0.3,27.8,0,0,0,,18,5,13,27.8,1
290,"Delaware State Hornets",18,18.9,71.3,15.7,0.832,18.9,5.2,13.7,27.6,41.5,0,0.3,27.6,0,0,0,,18.9,5.2,13.7,27.6,1
290,"Memphis Tigers",17,17.8,65.6,14.8,0.832,17.8,4.9,12.9,27.7,41.6,0,0,27.7,0,0,0,,17.8,4.9,12.9,27.7,1
292,"Wagner Seahawks",15,21.8,73.2,18.1,0.829,21.8,6,15.8,27.5,41.3,0,0.3,27.5,0,0,0,,21.8,6,15.8,27.5,1
293,"Robert Morris Colonials",16,19.9,73.8,16.5,0.828,19.9,5.5,14.4,27.6,41.4,0,0,27.6,0,0,0,,19.9,5.5,14.4,27.6,1
294,"Marquette Golden Eagles",16,22.1,70.6,18.3,0.827,22.1,6.1,16,27.5,41.2,0,0.3,27.5,0,0,0,,22.1,6.1,16,27.5,1
294,"Tennessee-Martin Skyhawks",15,27.3,76.5,22.6,0.827,27.3,7.5,19.8,27.6,41.3,0,0.2,27.6,0,0,0,,27.3,7.5,19.8,27.6,1
296,"Central Arkansas Bears",16,20.9,69.4,17.3,0.826,20.9,5.8,15.1,27.5,41.3,0,0,27.5,0,0,0,,20.9,5.8,15.1,27.5,1
296,"Stanford Cardinal",17,20.3,67,16.8,0.826,20.3,5.6,14.7,27.5,41.3,0,0,27.5,0,0,0,,20.3,5.6,14.7,27.5,1
298,"Mississippi Rebels",17,12.4,50.6,10.2,0.825,12.4,3.4,9,27.5,41.2,0,0,27.5,0,0,0,,12.4,3.4,9,27.5,1
299,"Saint Mary's Gaels",18,20.4,74.2,16.8,0.823,20.4,5.6,14.8,27.4,41.2,0,0,27.4,0,0,0,,20.4,5.6,14.8,27.4,1
299,"Georgia Lady Bulldogs",17,20.6,69.6,16.9,0.823,20.6,5.6,14.9,27.4,41.1,0,0,27.4,0,0,0,,20.6,5.6,14.9,27.4,1
301,"Western Michigan Broncos",14,19.6,71.7,16.1,0.821,19.6,5.4,14.2,27.4,41.1,0,0,27.4,0,0,0,,19.6,5.4,14.2,27.4,1
302,"Eastern Washington University",16,21.8,69.4,17.9,0.819,21.8,5.9,15.9,27.2,40.8,0,0.3,27.2,0,0,0,,21.8,5.9,15.9,27.2,1
302,"Middle Tennessee State Blue Raiders",16,19.7,64.5,16.1,0.819,19.7,5.4,14.3,27.3,41,0,0,27.3,0,0,0,,19.7,5.4,14.3,27.3,1
304,"Texas-(Austin) Longhorns",18,16.1,60.5,13.2,0.817,16.1,4.4,11.7,27.2,40.9,0,0,27.2,0,0,0,,16.1,4.4,11.7,27.2,1
305,"Bucknell Bison",15,19.6,71.2,16,0.816,19.6,5.3,14.3,27.2,40.8,0,0,27.2,0,0,0,,19.6,5.3,14.3,27.2,1
306,"Arkansas-(Little Rock) Trojans",16,17.6,68.3,14.3,0.812,17.6,4.8,12.9,27,40.4,0,0.4,27,0,0,0,,17.6,4.8,12.9,27,1
307,"UC Irvine Anteaters",17,23.7,76.5,19.2,0.811,23.7,6.4,17.3,27,40.6,0,0,27,0,0,0,,23.7,6.4,17.3,27,1
307,"Dartmouth Big Green",15,20.5,68.1,16.6,0.811,20.5,5.5,14.9,27,40.6,0,0,27,0,0,0,,20.5,5.5,14.9,27,1
309,"Troy Trojans",16,25.1,70.2,20.3,0.808,25.1,6.8,18.3,26.9,40.4,0,0,26.9,0,0,0,,25.1,6.8,18.3,26.9,1
