sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","FTA/FGA","+1%","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
149,"Wright State Raiders",17,3.5,10.4,2.3,0.65,3.5,1.1,2.4,31.7,31.7,0.02,1.7,31.7,3.5,1.1,2.4,31.7,0,0,0,,0
149,"Kent State Golden Flashes",16,2.5,10.1,1.6,0.65,2.5,0.8,1.7,32.5,32.5,0,0,32.5,2.5,0.8,1.7,32.5,0,0,0,,0
149,"Nebraska Cornhuskers",16,2.5,8.5,1.6,0.65,2.5,0.8,1.7,32.5,32.5,0,0,32.5,2.5,0.8,1.7,32.5,0,0,0,,0
153,"Murray State Racers",15,3.8,10.8,2.5,0.649,3.8,1.2,2.6,31.6,31.6,0.02,1.8,31.6,3.8,1.2,2.6,31.6,0,0,0,,0
153,"Southern Utah Thunderbirds",16,2.3,8.1,1.5,0.649,2.3,0.8,1.6,32.4,32.4,0,0,32.4,2.3,0.8,1.6,32.4,0,0,0,,0
155,"Furman Paladins",17,3.6,12.5,2.4,0.645,3.6,1.2,2.5,32.3,32.3,0,0,32.3,3.6,1.2,2.5,32.3,0,0,0,,0
155,"Illinois State Redbirds",16,1.9,6.7,1.3,0.645,1.9,0.6,1.3,32.3,32.3,0,0,32.3,1.9,0.6,1.3,32.3,0,0,0,,0
155,"Austin Peay Governors",14,2.2,8.1,1.4,0.645,2.2,0.7,1.5,32.3,32.3,0,0,32.3,2.2,0.7,1.5,32.3,0,0,0,,0
155,"Wyoming Cowgirls",15,2.1,7.1,1.3,0.645,2.1,0.7,1.4,32.3,32.3,0,0,32.3,2.1,0.7,1.4,32.3,0,0,0,,0
159,"Tennessee Tech Golden Eagles",15,3,9.8,1.9,0.644,3,0.9,2.1,31.1,31.1,0.02,2.2,31.1,3,0.9,2.1,31.1,0,0,0,,0
