sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
77,"Coppin State Eagles",28,2.9,3.4,2.4,0.817,2.1,0.9,1.3,40,45.8,17.1,13.4,0.32,13.4,39,1.4,0.6,0.8,44.7,0.8,0.3,0.5,31.8,0.37
77,"Lehigh Mountain Hawks",26,2.7,3.5,2.2,0.817,2,0.8,1.2,39.2,44.1,16.9,11.3,0.31,8.5,39.4,1.4,0.6,0.8,41.7,0.6,0.2,0.4,33.3,0.29
79,"South Florida Bulls",28,5.4,6.4,4.4,0.816,4.3,1.5,2.8,35.8,43.3,14.5,8.6,0.2,7.9,34.9,2.5,0.9,1.6,36.2,1.8,0.6,1.2,35.3,0.43
80,"Arkansas Razorbacks",29,3.2,3.5,2.6,0.815,2.8,1.1,1.7,38.8,43.8,9.8,5.4,0.1,4.3,37,1.8,0.8,1,45.1,1,0.3,0.7,27.6,0.36
81,"Southeast Missouri State Redhawks",27,3.4,4,2.7,0.813,2.8,1,1.7,37.3,46,14.3,5.5,0.11,3.3,34.1,1.6,0.6,1,34.9,1.2,0.5,0.7,40.6,0.43
82,"Connecticut Huskies",29,3.3,4,2.7,0.813,2.6,1,1.6,37.8,46.6,17.7,5.2,0.14,5.2,34.4,1.3,0.5,0.8,40.5,1.3,0.4,0.8,35.1,0.5
82,"Maryland Terrapins",29,3.9,4.6,3.1,0.813,2.9,1.1,1.8,39.3,46.4,17.9,8.9,0.21,6.3,36.6,1.8,0.7,1.1,39.6,1.1,0.4,0.7,38.7,0.37
82,"Tennessee Tech Golden Eagles",27,4.3,5.5,3.5,0.812,3.4,1.3,2.1,39.1,42.9,12,11.1,0.26,9.4,39.3,2.1,1.1,1,50.9,1.3,0.3,1,20,0.38
85,"Stonehill College Skyhawks",25,3,3.8,2.4,0.811,2.6,1,1.6,39.1,44.5,10.8,4.1,0.08,4.1,36.5,1.4,0.7,0.7,50,1.1,0.3,0.8,25,0.44
86,"Seattle Redhawks",27,2.9,3.4,2.4,0.81,2.2,0.9,1.3,40,45,16.5,12.7,0.27,12.7,36.7,1.5,0.7,0.8,45,0.7,0.2,0.5,30,0.33
87,"St. Thomas (MN) Tommies",28,3.2,4.1,2.6,0.809,2.4,0.9,1.5,36.8,44.9,15.7,9,0.22,9,36,1.4,0.5,0.9,36.8,1.1,0.4,0.7,36.7,0.44
87,"Merrimack Warriors",27,3.5,4.1,2.8,0.809,2.8,1,1.8,36.8,42.8,13.8,7.4,0.16,5.3,35.1,1.7,0.7,1,41.3,1.1,0.3,0.8,30,0.39
89,"Alabama A&M Bulldogs",25,2.1,2.6,1.7,0.808,1.3,0.5,0.8,36.4,47,21.2,15.4,0.48,13.5,36.5,0.5,0.2,0.3,38.5,0.8,0.3,0.5,35,0.61
90,"Army Black Knights",27,4.2,5.9,3.4,0.807,3.1,1.3,1.8,41.7,47.6,20.2,8.8,0.2,6.1,36.8,2.2,0.9,1.3,41.7,0.9,0.4,0.5,41.7,0.29
91,"South Dakota State Jackrabbits",28,4.6,5.9,3.7,0.806,3.6,1.3,2.3,35,43.5,14,10.1,0.25,9.3,34.1,1.8,0.6,1.2,35.3,1.8,0.6,1.1,34.7,0.49
92,"Troy Trojans",29,3.3,3.7,2.7,0.804,2.8,1,1.8,34.6,42,10.3,8.2,0.17,8.2,35.1,1.5,0.6,0.9,37.2,1.3,0.4,0.9,31.6,0.47
93,"Murray State Racers",27,4.5,5.2,3.6,0.803,3.6,1.4,2.3,37.8,42.3,14.8,7.4,0.16,7.4,35.2,2.5,1,1.4,41.8,1.1,0.3,0.8,29,0.32
93,"Holy Cross Crusaders",27,5.1,6.7,4.1,0.803,4,1.6,2.4,39.3,44.9,14.6,8,0.2,7.3,37.2,2.6,1.1,1.4,43.5,1.4,0.4,1,31.6,0.36
95,"Baylor Bears",30,3.5,4.2,2.8,0.802,3,1.1,1.9,37.8,40.6,8.5,7.5,0.17,7.5,38.7,2.1,1,1.1,46,0.9,0.2,0.7,18.5,0.3
95,"North Alabama Lions",28,4.3,5.3,3.5,0.802,3.6,1.4,2.3,37.6,44.6,11.6,6.6,0.14,5.8,33.9,2.2,0.9,1.3,39.3,1.4,0.5,0.9,35,0.4
97,"Wake Forest Demon Deacons",28,1.1,1.3,0.9,0.8,0.9,0.3,0.6,28,40,10,6.7,0.16,6.7,30,0.3,0,0.3,11.1,0.6,0.2,0.4,37.5,0.64
97,"Ohio State Buckeyes",29,2.8,3.1,2.2,0.8,2.1,0.7,1.4,33.3,40,12.5,13.8,0.35,10,36.3,1.2,0.4,0.8,33.3,0.8,0.3,0.6,33.3,0.4
97,"Cleveland State Vikings",30,0.8,1,0.7,0.8,0.6,0.2,0.4,36.8,44.7,12,12,0.32,8,40,0.3,0.1,0.2,40,0.3,0.1,0.2,33.3,0.47
100,"William & Mary Tribe",25,4.6,5.6,3.6,0.798,3.5,1.2,2.3,35.2,40.9,13.2,11.4,0.27,11.4,36,2.2,0.8,1.4,38.2,1.3,0.4,0.9,30.3,0.38
100,"Georgia Lady Bulldogs",28,3.7,4.6,3,0.798,2.5,1,1.5,40.6,50,23.1,10.6,0.32,10.6,37.5,1.4,0.5,0.8,39.5,1.1,0.5,0.6,41.9,0.45
102,"Miami (FL) Hurricanes",27,2.9,3.6,2.3,0.797,2.4,1,1.4,40.9,44.7,12.7,5.1,0.11,5.1,36.7,1.6,0.8,0.8,50,0.8,0.2,0.6,22.7,0.33
102,"American University Eagles",27,2.4,3.1,1.9,0.797,2.1,0.7,1.3,35.7,44.6,12.5,1.6,0.02,1.6,31.3,1.1,0.4,0.7,34.5,1,0.4,0.6,37,0.48
104,"Wagner Seahawks",26,3.2,3.9,2.5,0.795,2.4,0.9,1.5,37.1,41.9,15.7,10.8,0.27,9.6,36.1,1.5,0.7,0.8,44.7,0.9,0.2,0.7,25,0.39
104,"Charleston Southern Buccaneers",28,4,4.7,3.2,0.795,3.4,1.2,2.3,34.4,40.6,8.9,6.3,0.14,5.4,34.8,2,0.8,1.3,37.5,1.4,0.4,1,30,0.42
106,"Gonzaga Bulldogs",29,3.3,4.2,2.7,0.794,2.7,1,1.8,35.4,41.1,10.3,8.2,0.22,8.2,37.1,1.6,0.7,0.9,41.3,1.1,0.3,0.8,27.3,0.42
107,"Seton Hall Pirates",27,2,2.4,1.6,0.792,1.4,0.5,0.9,36.8,48.7,22.6,5.7,0.16,5.7,32.1,0.6,0.2,0.4,33.3,0.9,0.3,0.5,39.1,0.61
108,"Tarleton State Texans",26,4.2,5.2,3.3,0.791,3.3,1.2,2.1,36.8,43.1,12.7,10,0.24,9.1,36.4,1.9,0.8,1.1,42.9,1.5,0.4,1,28.9,0.44
109,"San Diego State Aztecs",27,2.8,3.6,2.2,0.789,2.3,0.7,1.5,32.8,41.8,11.8,9.2,0.21,9.2,34.2,1.1,0.3,0.8,29,1.1,0.4,0.7,36.7,0.49
110,"Arizona State Sun Devils",30,3.5,4.2,2.7,0.788,2.9,1,1.9,34.9,43,12.5,5.8,0.13,5.8,33.7,1.4,0.5,0.9,37.2,1.4,0.5,1,32.6,0.5
110,"North Carolina State Wolfpack",27,4.9,5.8,3.9,0.788,4.4,1.6,2.9,35.3,42.4,8.3,1.5,0.03,1.5,33.3,2.1,0.9,1.2,43.1,2.3,0.6,1.6,27.9,0.51
110,"Detroit Titans",28,2.9,3.5,2.3,0.788,2.3,0.9,1.4,38.5,44.6,12.5,6.3,0.15,5,35,1.5,0.6,0.9,41.5,0.9,0.3,0.6,33.3,0.37
113,"North Dakota Fighting Hawks",29,3.1,3.7,2.4,0.787,2.5,1,1.6,38.4,42.5,11.2,7.9,0.19,5.6,37.1,1.7,0.8,0.9,45.8,0.9,0.2,0.7,24,0.34
114,"Southern Illinois Salukis",25,4.5,5.4,3.5,0.786,3.4,1.4,2,40,44.7,17,8.9,0.22,7.1,36.6,2.3,1,1.2,45.6,1.1,0.3,0.8,28.6,0.33
114,"St. Bonaventure Bonnies",29,4.3,5.5,3.4,0.786,3.6,1.2,2.3,34,42.2,13.5,6.3,0.15,6.3,32.5,1.6,0.6,0.9,40,2,0.6,1.4,29.3,0.56
116,"Iowa Hawkeyes",27,5.5,6.7,4.3,0.785,4.7,1.7,3,35.9,43,11.4,2.7,0.06,2.7,33.6,2.9,1,1.8,36.4,1.9,0.7,1.2,35.3,0.4
116,"Charlotte 49ers",28,2.8,3.5,2.2,0.785,2.3,0.8,1.5,34.9,41.3,12.7,8.9,0.21,8.9,34.2,1.5,0.5,1,32.6,0.7,0.3,0.4,40,0.32
118,"LSU Tigers",28,4.5,5.1,3.5,0.784,3.5,1.3,2.2,37.4,46.5,17.6,6.4,0.12,6.4,32,1.6,0.7,0.9,43.2,2,0.6,1.3,32.7,0.56
119,"Le Moyne Dolphins",28,2.1,2.7,1.7,0.783,1.8,0.6,1.2,34,39,11.7,10,0.18,10,33.3,1.1,0.4,0.6,40,0.7,0.2,0.5,25,0.4
119,"Southern Indiana Screaming Eagles",28,2.5,3.1,1.9,0.783,1.8,0.6,1.2,35.3,43.1,17.4,8.7,0.24,7.2,34.8,1.2,0.4,0.9,29.4,0.6,0.3,0.3,47.1,0.33
