sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
63,"Texas-(San Antonio) Roadrunners",14,2.1,2.6,2.4,1.1,1.6,0.9,0.7,54.5,56.8,10,16.7,0.45,16.7,56.7,1.4,0.8,0.6,57.9,0.2,0.1,0.1,33.3,0.14
63,"Illinois-Chicago Flames",16,1.9,2.4,2.1,1.1,1.6,0.9,0.7,56,60,3.3,13.3,0.32,13.3,56.7,1.3,0.8,0.6,57.1,0.3,0.1,0.1,50,0.16
66,"Central Connecticut State Blue Devils",15,1.4,1.7,1.5,1.095,1.2,0.7,0.5,61.1,63.9,9.5,4.8,0.11,4.8,52.4,0.9,0.7,0.2,76.9,0.3,0.1,0.3,20,0.28
67,"Seton Hall Pirates",16,3.3,3.9,3.6,1.094,3,1.4,1.6,47.9,60.4,1.9,7.5,0.17,7.5,43.4,1.3,0.7,0.6,55,1.8,0.8,1,42.9,0.58
68,"Ohio State Buckeyes",16,2.7,3,2.9,1.093,2,1.1,0.9,56.3,57.8,14,20.9,0.44,18.6,53.5,1.7,1.1,0.6,63,0.3,0.1,0.3,20,0.16
69,"Nebraska-Omaha Mavericks",19,1.2,1.4,1.3,1.091,0.9,0.5,0.4,55.6,63.9,13.6,4.5,0.11,4.5,50,0.6,0.4,0.3,58.3,0.3,0.2,0.2,50,0.33
70,"Georgia Southern Eagles",16,4.2,5,4.6,1.09,3.3,1.6,1.7,48.1,55.8,9,16.4,0.38,14.9,47.8,1.8,1.1,0.7,60.7,1.5,0.5,1,33.3,0.46
71,"Nevada Wolf Pack",15,2.3,2.9,2.5,1.088,2,1.1,0.9,53.3,56.7,8.8,8.8,0.13,8.8,50,1.6,0.9,0.7,58.3,0.4,0.1,0.3,33.3,0.2
72,"South Carolina Gamecocks",17,3.6,4.1,3.9,1.082,2.7,1.6,1.1,58.7,60.9,14.8,16.4,0.35,16.4,52.5,2.5,1.5,1.1,58.1,0.2,0.1,0.1,66.7,0.07
72,"Incarnate Word Cardinals",14,3.5,4.3,3.8,1.082,2.7,1.5,1.2,55.3,59.2,12.2,12.2,0.29,10.2,53.1,2.1,1.3,0.8,62.1,0.6,0.2,0.4,33.3,0.24
