sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
252,"Kent State Golden Flashes",12,8.7,10.2,4.6,0.529,5.8,1.5,4.3,25.7,28.6,24,11.5,0.3,11.5,25,4.2,1.2,3,28,1.7,0.3,1.3,20,0.29
255,"Oregon Ducks",14,8.4,10.1,4.3,0.513,5,1.6,3.4,31.4,32.1,32.5,8.5,0.29,8.5,26.5,4.6,1.5,3.1,32.8,0.4,0.1,0.4,16.7,0.09
255,"Tulane Green Wave",12,8.9,10.1,6.8,0.757,5.7,2.2,3.5,38.2,43.4,25.2,14,0.4,11.2,35.5,3.9,1.6,2.3,40.4,1.8,0.6,1.2,33.3,0.31
255,"Prairie View A&M Panthers",11,9.7,10.1,7.2,0.738,7.6,2.9,4.7,38.1,40.5,14,12.1,0.25,10.3,34.6,6.3,2.5,3.7,40.6,1.4,0.4,1,26.7,0.18
255,"Drexel Dragons",11,7.5,10.1,5.8,0.78,5.2,2.1,3.1,40.4,41.2,19.5,13.4,0.35,13.4,39,4.1,2,2.1,48.9,1.1,0.1,1,8.3,0.21
259,"Arkansas-(Little Rock) Trojans",12,8.3,10,3.8,0.45,5.3,1.4,3.9,26.6,26.6,28,10,0.28,9,24,4.7,1.4,3.3,30.4,0.7,0,0.7,0,0.13
259,"Arkansas-(Pine Bluff) Golden Lions",10,8.8,10,8.2,0.932,5.9,3,2.9,50.8,54.2,21.6,14.8,0.39,13.6,45.5,4.2,2.6,1.6,61.9,1.7,0.4,1.3,23.5,0.29
259,"Queens University of Charlotte Royals",11,8.6,10,6.5,0.758,6.4,2.4,4,37.1,40.7,15.8,12.6,0.31,10.5,37.9,5,1.9,3.1,38.2,1.4,0.5,0.9,33.3,0.21
259,"New Mexico State Aggies",11,8.7,10,5.1,0.583,5.8,1.8,4,31.3,33.6,24,10.4,0.3,8.3,30.2,4.6,1.5,3.1,33.3,1.2,0.3,0.9,23.1,0.2
259,"Southern Methodist Mustangs",13,8.8,10,5.1,0.579,5.6,1.7,3.9,30.1,31.5,27.2,12.3,0.33,9.6,28.1,4.8,1.5,3.3,31.7,0.8,0.2,0.6,20,0.14
259,"Old Dominion Lady Monarchs",11,9.2,10,4.8,0.525,6.5,1.7,4.7,26.8,29.6,21.8,7.9,0.24,5,24.8,5.4,1.4,4,25.4,1.1,0.4,0.7,33.3,0.17
259,"Columbia Lions",12,8.1,10,5.2,0.639,5.7,2.2,3.5,38.2,39.7,25.8,4.1,0.12,3.1,30.9,4.8,2,2.8,42.1,0.9,0.2,0.8,18.2,0.16
266,"Vanderbilt Commodores",12,8.2,9.9,4,0.49,4.5,1.7,2.8,37,39.8,42.9,3.1,0.09,1,22.4,3.7,1.4,2.3,38.6,0.8,0.3,0.6,30,0.19
266,"Houston Christian Huskies",10,8.7,9.9,5.6,0.644,5.5,1.6,3.9,29.1,34.5,24.1,13.8,0.42,10.3,31,3.9,1,2.9,25.6,1.6,0.6,1,37.5,0.29
268,"Alabama State Hornets",10,9.1,9.8,6.3,0.692,6.5,2,4.5,30.8,34.6,17.6,14.3,0.35,11,31.9,4.9,1.5,3.4,30.6,1.6,0.5,1.1,31.3,0.25
268,"Buffalo Bulls",11,8.6,9.8,5.4,0.621,5.9,1.8,4.1,30.8,31.5,22.1,11.6,0.31,9.5,30.5,5.1,1.7,3.4,33.9,0.8,0.1,0.7,11.1,0.14
270,"Hampton Pirates",9,8.2,9.7,4.2,0.514,5.4,1.4,4,26.5,27.6,24.3,10.8,0.31,9.5,25.7,4.9,1.3,3.6,27.3,0.6,0.1,0.4,20,0.1
