sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
291,"St. Thomas (MN) Tommies",13,15.4,20.1,10.6,0.69,13.2,3.8,9.4,28.7,36.5,9.5,6,0.13,5.5,28.5,4.6,1.7,2.9,36.7,8.5,2.1,6.5,24.3,0.65
291,"Butler Bulldogs",13,16.8,20.1,13.5,0.807,14.2,4.8,9.4,34.1,43.8,11,5,0.11,4.6,32.6,5.5,2.1,3.5,37.5,8.7,2.8,5.9,31.9,0.61
295,"Stony Brook Seawolves",13,15.7,20,11.3,0.721,13.2,4.1,9.1,31,38.9,11.8,5.4,0.12,4.9,30.4,5.1,2,3.1,39.4,8.1,2.1,6,25.7,0.61
295,"LSU Tigers",13,17.9,20,12.5,0.695,15.2,4.3,10.9,28.3,37.1,11.2,6,0.12,5.2,27.5,5.7,1.6,4.1,28.4,9.5,2.7,6.8,28.2,0.63
295,"Sacramento State Hornets",13,16.8,20,12,0.712,14.2,4.2,9.9,29.9,39.7,11.9,4.1,0.1,4.1,28.3,4.2,1.5,2.8,34.5,9.9,2.8,7.2,27.9,0.7
298,"Longwood Lancers",13,18.8,19.9,13.8,0.734,16.8,5,11.8,29.8,38.8,7.8,3.3,0.07,2.9,29.5,5.9,2,3.9,33.8,10.8,3,7.8,27.7,0.65
298,"Howard Bison",15,16.5,19.9,12.3,0.742,14.5,4.3,10.2,29.8,39.4,8.9,4.8,0.09,4,29,4.3,1.5,2.7,35.9,10.3,2.8,7.5,27.3,0.71
300,"Texas State Bobcats",11,16.6,19.8,12.6,0.76,13.5,3.8,9.6,28.4,38.9,9.8,10.4,0.25,8.7,31.1,3.9,1,2.9,25.6,9.5,2.8,6.7,29.5,0.71
301,"Southern Utah Thunderbirds",12,16,19.6,12.3,0.766,14.6,4.5,10.1,30.9,38.3,4.7,4.7,0.1,4.2,32.3,6.9,2.3,4.6,33.7,7.7,2.2,5.5,28.3,0.53
301,"Florida A&M Rattlers",10,17.6,19.6,17.6,1,15,6,9,40,52.3,8.5,8,0.17,6.3,39.8,4.7,2.3,2.4,48.9,10.3,3.7,6.6,35.9,0.69
301,"Auburn Tigers",13,15.7,19.6,11.7,0.745,12.8,3.8,8.9,30.1,39.8,11.8,6.9,0.17,6.9,30.9,4.4,1.4,3,31.6,8.4,2.5,5.9,29.4,0.66
304,"Pepperdine Waves",12,16.7,19.5,11.8,0.705,15,3.8,11.3,25,34.7,5.5,5,0.11,4,27,4.6,0.8,3.8,18.2,10.4,2.9,7.5,28,0.69
304,"Wright State Raiders",14,16.5,19.5,14.4,0.874,14.2,5.1,9.1,35.7,46.7,10,6.1,0.13,6.1,33.8,4,1.9,2.1,48.2,10.2,3.1,7.1,30.8,0.72
304,"South Alabama Jaguars",12,17,19.5,10.6,0.623,14.4,3.7,10.8,25.4,33.8,11.3,4.4,0.09,3.4,24.5,4.2,1.3,2.9,30,10.3,2.4,7.8,23.6,0.71
307,"North Carolina Tar Heels",14,15.5,19.4,13.2,0.853,13.4,4.6,8.9,34,45.7,8.8,5.5,0.12,5.5,32.7,3.9,1.4,2.5,36.4,9.5,3.1,6.4,33.1,0.71
307,"Missouri State Lady Bears",13,16.7,19.4,11.1,0.664,13.5,3.6,9.9,26.7,34.9,13.4,6,0.15,6,26.7,5.3,1.4,3.9,26.1,8.2,2.2,6,27.1,0.61
307,"Columbia Lions",12,15.8,19.4,15.5,0.984,13.7,5.4,8.3,39.6,52.4,9,6.3,0.12,6.3,38.1,5.4,1.9,3.5,35.4,8.3,3.5,4.8,42.4,0.6
307,"Maine Black Bears",13,15,19.4,13.4,0.892,13,4.9,8.1,37.9,48.8,9.7,4.6,0.09,4.1,35.9,4.9,2.1,2.8,42.2,8.1,2.8,5.2,35.2,0.62
311,"Tennessee State Tigers",11,17,19.3,15,0.882,15,5.3,9.7,35.2,45.8,6.4,5.9,0.13,4.3,34.8,5.2,2.1,3.1,40.4,9.8,3.2,6.6,32.4,0.65
311,"Clemson Tigers",13,13.5,19.3,12.2,0.898,11.8,4.5,7.4,37.7,48.1,9.7,4,0.08,4,35.8,4.5,2,2.5,44.1,7.3,2.5,4.8,33.7,0.62
313,"Indiana Hoosiers",13,15.6,19.2,11.3,0.724,14.2,4,10.2,28.3,37.5,7.4,3,0.06,2.5,27.6,4.5,1.4,3.1,31,9.7,2.6,7.1,27,0.68
314,"Rice Owls",13,15.4,19.1,10.4,0.675,12.8,3.7,9.1,28.9,35.2,12.5,6,0.13,6,28.5,6.5,2.1,4.4,32.1,6.3,1.6,4.7,25.6,0.49
314,"Washington State Cougars",13,16.2,19.1,14.5,0.895,12.8,4.8,8,37.3,47.6,12.9,9.5,0.22,8.1,37.6,5.1,2.2,2.9,42.4,7.7,2.6,5.1,34,0.6
314,"Toledo Rockets",10,15.1,19.1,14.1,0.934,13,5.1,7.9,39.2,49.6,9.3,5.3,0.12,4.6,37.7,6,2.4,3.6,40,7,2.7,4.3,38.6,0.54
314,"Penn State Lady Lions",12,17.2,19.1,15.5,0.903,15.8,5.5,10.3,34.9,46.6,6.3,2.9,0.06,2.9,34,5.4,1.8,3.6,33.8,10.3,3.7,6.7,35.5,0.66
318,"Utah Tech University Trailblazers",10,16.8,19,12.7,0.756,15,4.7,10.3,31.3,38.3,6,6,0.13,5.4,31.5,5.8,2.6,3.2,44.8,9.2,2.1,7.1,22.8,0.61
319,"Southern Methodist Mustangs",13,16.6,18.9,11.7,0.704,14.5,4.2,10.3,28.7,37,8.8,4.6,0.11,4.6,28.7,5.8,1.8,4,30.7,8.7,2.4,6.3,27.4,0.6
319,"East Tennessee State Buccaneers",14,15.1,18.9,13.3,0.877,13.4,4.4,9.1,32.4,44.7,6.6,5.2,0.11,4.7,33.5,4.6,1.1,3.6,23.1,8.8,3.3,5.5,37.4,0.65
319,"North Carolina State Wolfpack",13,15.9,18.9,12.8,0.802,14.7,4.6,10.1,31.4,41.9,6.3,2.4,0.04,2.4,30.4,4.6,1.5,3.1,33.3,10.1,3.1,7,30.5,0.69
322,"Jackson State Tigers",11,15.2,18.8,14.9,0.982,12.7,5.1,7.6,40,50.7,8.4,10.8,0.23,10.2,40.1,4.4,2.4,2,54.2,8.4,2.7,5.6,32.6,0.66
323,"Texas-(Austin) Longhorns",14,15.2,18.7,10.6,0.695,12.5,3.4,9.1,26.9,35.4,10.3,8.5,0.2,8,27.7,4.9,1.2,3.6,25,7.6,2.1,5.5,28,0.61
324,"Hampton Pirates",9,15.7,18.6,11.1,0.709,12.9,3.2,9.7,25,34.9,9.2,9.2,0.22,7.8,27.7,4.1,0.7,3.4,16.2,8.8,2.6,6.2,29.1,0.68
324,"North Dakota State Bison",12,14.8,18.6,13.8,0.927,12.3,4.8,7.5,38.8,49.3,8.4,10.1,0.23,9.6,40.4,6,2.2,3.8,36.1,6.3,2.6,3.7,41.3,0.51
326,"Texas A&M Aggies",9,15.1,18.5,15.6,1.029,13.3,5.4,7.9,40.8,54.6,7.4,5.9,0.12,5.9,39.7,4.3,1.8,2.6,41,9,3.7,5.3,40.7,0.68
327,"Georgetown Hoyas",11,15.3,18.4,12.1,0.792,12.7,4,8.7,31.4,40.4,10.1,7.7,0.19,6.5,32.7,5.7,1.7,4,30.2,7,2.3,4.7,32.5,0.55
327,"Georgia Southern Eagles",12,15.7,18.4,13,0.83,14.6,4.8,9.8,33.1,41.4,4.8,4.3,0.07,4.3,33,6.2,2.4,3.8,39.2,8.4,2.4,6,28.7,0.58
329,"Yale Bulldogs",13,15.6,18.3,13,0.833,12.9,4.5,8.5,34.5,45.5,11.8,5.4,0.14,4.9,33.5,4.9,1.6,3.3,32.8,8,2.8,5.2,35.6,0.62
330,"Harvard Crimson",12,14.1,18.2,10.2,0.722,12.3,3.6,8.8,29.1,37.2,8.9,4.1,0.09,3.6,29,5.2,1.6,3.6,30.6,7.2,2,5.2,27.9,0.58
331,"USC Trojans",12,14.8,18,10.2,0.685,12.8,3.5,9.3,27.3,35.1,7.9,6.2,0.14,5.6,28.1,4.9,1.5,3.4,30.5,7.9,2,5.9,25.3,0.62
