sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
180,"Marshall Thundering Herd",14,9.6,11.5,8,0.836,6.7,2.9,3.8,43.6,48.9,19.4,13.4,0.34,12.7,40.3,4.8,2.2,2.6,46.3,1.9,0.7,1.2,37,0.29
180,"Charleston Southern Buccaneers",12,9.1,11.5,7,0.771,6.2,2.7,3.5,43.2,47.3,22.9,11.9,0.31,11,37.6,4.1,2.2,1.9,53.1,2.1,0.5,1.6,24,0.34
180,"Temple Owls",12,10,11.5,7.3,0.725,7.7,2.8,4.8,37,38.6,16.7,7.5,0.18,5,35,6.3,2.6,3.7,41.3,1.4,0.3,1.2,17.6,0.18
180,"Arkansas State Red Wolves",13,10.6,11.5,6.7,0.63,6.8,2.5,4.3,37.1,41,26.8,9.4,0.28,6.5,31.9,5.3,2,3.3,37.7,1.5,0.5,1,35,0.22
180,"Brown Bears",11,9.2,11.5,5.9,0.644,6.5,2.6,3.9,40.3,41.7,26.7,5.9,0.11,5.9,30.7,6,2.5,3.5,40.9,0.5,0.2,0.4,33.3,0.08
185,"Duquesne Dukes",12,10.8,11.4,7.3,0.682,8.3,2.6,5.7,31.3,33.8,14.7,10.1,0.24,8.5,32.6,7.3,2.2,5.1,29.9,1,0.4,0.6,41.7,0.12
185,"Texas-(San Antonio) Roadrunners",11,9.5,11.4,5.4,0.562,7.2,1.9,5.3,26.6,28.5,18.1,10.5,0.23,9.5,25.7,5.6,1.6,4,29,1.5,0.3,1.3,17.6,0.22
185,"UC Riverside Highlanders",11,9.2,11.4,7.4,0.802,7,2.8,4.2,40.3,43.5,17.8,8.9,0.19,7.9,36.6,5.1,2.4,2.7,46.4,1.9,0.5,1.5,23.8,0.27
185,"Siena Saints",11,10.4,11.4,5.2,0.5,7.4,2.1,5.3,28.4,29.6,24.6,6.1,0.15,5.3,23.7,5.8,1.9,3.9,32.8,1.5,0.2,1.4,11.8,0.21
185,"Yale Bulldogs",13,9.5,11.4,5.4,0.569,7.2,2.1,5.1,29,30.6,17.1,8.9,0.22,8.1,27.6,6.5,1.8,4.6,28.6,0.7,0.2,0.5,33.3,0.1
190,"Nebraska Cornhuskers",12,9.5,11.3,9,0.947,7.3,3.8,3.6,51.1,53.4,17.5,9.6,0.19,9.6,44.7,5.9,3.4,2.5,57.7,1.4,0.3,1.1,23.5,0.19
191,"Northwestern Wildcats",12,9.3,11.2,6,0.649,7.1,2.5,4.6,35.3,38.2,20.7,3.6,0.08,3.6,29.7,5.6,2.1,3.5,37.3,1.5,0.4,1.1,27.8,0.21
191,"UCLA Bruins",12,9.4,11.2,8.8,0.929,6.8,3.3,3.6,47.6,50.6,16.8,13.3,0.33,12.4,45.1,5.4,2.8,2.6,52.3,1.4,0.4,1,29.4,0.21
191,"Central Michigan Chippewas",11,9.5,11.2,6.2,0.654,7.1,2.3,4.8,32.1,34.6,15.4,12.5,0.29,12.5,30.8,6,1.9,4.1,31.8,1.1,0.4,0.7,33.3,0.15
191,"Appalachian State Mountaineers",11,8.5,11.2,5.7,0.677,6.3,2.1,4.2,33.3,38.4,18.3,9.7,0.25,8.6,30.1,4.7,1.5,3.3,30.8,1.5,0.6,0.9,41.2,0.25
