sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
177,"Seattle Redhawks",11,6.9,8.2,7.4,1.066,5.5,3.2,2.3,58.3,58.3,11.8,11.8,0.27,11.8,55.3,5.5,3.2,2.3,58.3,0,0,0,,0
177,"Massachusetts Minutewomen",10,6.9,8.2,6.4,0.928,5.2,2.7,2.5,51.9,51.9,13,11.6,0.31,11.6,49.3,5.2,2.7,2.5,51.9,0,0,0,,0
177,"Weber State Wildcats",13,6.5,8.2,7.9,1.212,5.1,3.4,1.7,66.7,66.7,11.8,12.9,0.3,12.9,61.2,5.1,3.4,1.7,66.7,0,0,0,,0
183,"Mercyhurst Lakers",11,6.4,8.1,5.1,0.8,4.3,2.1,2.2,48.9,48.9,24.3,8.6,0.26,7.1,41.4,4.3,2.1,2.2,48.9,0,0,0,,0
183,"Boston University Terriers",11,5.8,8.1,5.5,0.938,4.3,1.9,2.4,44.7,44.7,7.8,21.9,0.55,20.3,48.4,4.3,1.9,2.4,44.7,0,0,0,,0
183,"North Carolina Central Eagles",12,7.4,8.1,6.7,0.899,5.5,2.8,2.8,50,50,13.5,13.5,0.33,12.4,48.3,5.5,2.8,2.8,50,0,0,0,,0
183,"Washington State Cougars",13,6.4,8.1,6.9,1.084,5.2,3,2.2,57.4,57.4,8.4,13.3,0.28,13.3,55.4,5.2,3,2.2,57.4,0,0,0,,0
187,"Saint Francis (PA) Red Flash",11,6.6,8,4.8,0.726,5.4,2.2,3.2,40.7,40.7,12.3,8.2,0.19,8.2,38.4,5.4,2.2,3.2,40.7,0,0,0,,0
187,"Southern Miss Golden Eagles",13,7,8,7.8,1.121,5.5,3.4,2.1,62,62,13.2,12.1,0.27,12.1,54.9,5.5,3.4,2.1,62,0,0,0,,0
187,"Northwestern Wildcats",12,6.6,8,6.4,0.975,5.3,2.7,2.7,50,50,8.9,13.9,0.3,13.9,49.4,5.3,2.7,2.7,50,0,0,0,,0
187,"Northern Kentucky Norse",14,6.7,8,7.4,1.096,5.1,3,2.1,58.3,58.3,8.5,18.1,0.43,18.1,57.4,5.1,3,2.1,58.3,0,0,0,,0
187,"Long Island University Sharks",10,6.7,8,7.4,1.104,5.2,2.7,2.5,51.9,51.9,6,17.9,0.44,17.9,56.7,5.2,2.7,2.5,51.9,0,0,0,,0
187,"Northern Illinois Huskies",11,6.2,8,6.2,1,4.1,2.2,1.9,53.3,53.3,13.2,25,0.69,25,54.4,4.1,2.2,1.9,53.3,0,0,0,,0
187,"Bowling Green Falcons",12,7.1,8,7,0.988,4.9,2.5,2.4,50.8,50.8,12.9,20,0.54,20,51.8,4.9,2.5,2.4,50.8,0,0,0,,0
194,"St. John's Red Storm",14,6,7.9,8.3,1.381,5.1,3.6,1.5,70.8,70.8,6,17.9,0.31,17.9,69,5.1,3.6,1.5,70.8,0,0,0,,0
194,"Oregon Ducks",14,6.6,7.9,8,1.204,5.3,3.4,1.9,63.5,63.5,9.7,12.9,0.3,12.9,61.3,5.3,3.4,1.9,63.5,0,0,0,,0
194,"Siena Saints",11,7.2,7.9,7.2,1,5.4,2.9,2.5,54.2,54.2,12.7,19,0.42,17.7,50.6,5.4,2.9,2.5,54.2,0,0,0,,0
194,"USC Trojans",12,6.7,7.9,6.1,0.913,5.3,2.6,2.8,48.4,48.4,10,12.5,0.28,12.5,47.5,5.3,2.6,2.8,48.4,0,0,0,,0
194,"Fordham Rams",12,7.2,7.9,7,0.977,5.7,3.2,2.5,55.9,55.9,11.6,14,0.29,14,48.8,5.7,3.2,2.5,55.9,0,0,0,,0
194,"Louisiana-(Monroe) Warhawks",11,6.7,7.9,5.9,0.878,5.6,2.8,2.8,50,50,10.8,5.4,0.13,5.4,45.9,5.6,2.8,2.8,50,0,0,0,,0
194,"Creighton Bluejays",12,6.3,7.9,7.1,1.118,5.5,3.2,2.3,57.6,57.6,7.9,10.5,0.18,10.5,55.3,5.5,3.2,2.3,57.6,0,0,0,,0
194,"Le Moyne Dolphins",12,5.9,7.9,5.1,0.859,5,2.3,2.8,45,45,8.5,9.9,0.2,9.9,45.1,5,2.3,2.8,45,0,0,0,,0
202,"Northern Colorado Bears",13,6.8,7.8,7.8,1.135,5.1,3,2.1,59.1,59.1,12.4,20.2,0.45,20.2,57.3,5.1,3,2.1,59.1,0,0,0,,0
202,"California Baptist Lancers",13,6.9,7.8,7.2,1.033,5.6,2.9,2.7,52.1,52.1,8.9,14.4,0.3,14.4,52.2,5.6,2.9,2.7,52.1,0,0,0,,0
202,"East Tennessee State Buccaneers",14,6.3,7.8,6.4,1.011,4.2,2.2,2,52.5,52.5,17,19.3,0.53,19.3,51.1,4.2,2.2,2,52.5,0,0,0,,0
202,"UNC Greensboro Spartans",13,6.3,7.8,6.8,1.085,4.9,2.8,2.1,57.8,57.8,9.8,13.4,0.33,13.4,56.1,4.9,2.8,2.1,57.8,0,0,0,,0
202,"Pittsburgh Panthers",14,6.4,7.8,5.5,0.865,5.3,2.4,2.9,45.9,45.9,9,11.2,0.23,11.2,43.8,5.3,2.4,2.9,45.9,0,0,0,,0
