sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
101,"Indiana University - Indianapolis Jaguars",12,3.8,4.4,4.1,1.065,2.5,1.5,1,60,63.3,21.7,17.4,0.47,15.2,52.2,2.3,1.3,1,57.1,0.2,0.2,0,100,0.07
101,"Austin Peay Governors",9,3.4,4.4,3.1,0.903,2.2,1.1,1.1,50,50,22.6,16.1,0.45,3.2,45.2,2,1.1,0.9,55.6,0.2,0,0.2,0,0.1
101,"Rutgers Scarlet Knights",12,3.4,4.4,1.7,0.488,2.4,0.7,1.8,27.6,29.3,26.8,4.9,0.1,4.9,22,2.3,0.6,1.7,25.9,0.2,0.1,0.1,50,0.07
109,"San Francisco Dons",11,3.7,4.3,2.5,0.683,2.4,0.8,1.5,34.6,34.6,17.1,19.5,0.62,12.2,39,2.3,0.8,1.5,36,0.1,0,0.1,0,0.04
109,"Tennessee Lady Volunteers",11,3.7,4.3,3.4,0.902,3,1.2,1.8,39.4,42.4,12.2,14.6,0.27,14.6,39,2.6,1,1.6,37.9,0.4,0.2,0.2,50,0.12
109,"Mississippi State Bulldogs",13,3.5,4.3,1.7,0.478,2.5,0.6,1.9,24.2,24.2,19.6,13,0.3,10.9,26.1,2.4,0.6,1.8,25.8,0.2,0,0.2,0,0.06
109,"Colorado Buffaloes",13,3.4,4.3,2.6,0.773,2.1,0.8,1.2,40.7,44.4,25,15.9,0.48,13.6,38.6,1.6,0.7,0.9,42.9,0.5,0.2,0.3,33.3,0.22
109,"Bradley Braves",12,3.6,4.3,2.1,0.581,2.7,0.8,1.8,31.3,32.8,16.3,9.3,0.25,7,32.6,2.3,0.8,1.6,32.1,0.3,0.1,0.3,25,0.13
109,"Wyoming Cowgirls",11,3.3,4.3,2.9,0.889,2.6,1.1,1.5,41.4,43.1,8.3,13.9,0.31,13.9,44.4,2.4,1,1.4,42.3,0.3,0.1,0.2,33.3,0.1
109,"Southern University Jaguars",11,3.5,4.3,2.4,0.667,2.5,0.8,1.7,32.1,32.1,15.4,17.9,0.43,15.4,35.9,2.2,0.8,1.4,37.5,0.4,0,0.4,0,0.14
109,"High Point Panthers",13,3.7,4.3,2.5,0.688,2.8,1.1,1.8,37.8,37.8,16.7,8.3,0.19,8.3,35.4,2.8,1.1,1.7,38.9,0.1,0,0.1,0,0.03
109,"Elon Phoenix",11,3.5,4.3,1,0.282,2.5,0.4,2.1,14.8,14.8,25.6,5.1,0.15,5.1,15.4,2.4,0.4,2,15.4,0.1,0,0.1,0,0.04
118,"Murray State Racers",11,3.7,4.2,3.5,0.927,3.3,1.5,1.7,47.2,47.2,7.3,7.3,0.14,7.3,46.3,3.1,1.5,1.5,50,0.2,0,0.2,0,0.06
118,"Eastern Washington University",12,3.6,4.2,2.3,0.651,2.8,0.9,1.8,33.3,33.3,16.3,9.3,0.21,9.3,32.6,2.4,0.9,1.5,37.9,0.3,0,0.3,0,0.12
118,"Houston Christian Huskies",10,3.7,4.2,1.9,0.514,2.9,0.6,2.3,20.7,20.7,10.8,10.8,0.28,5.4,27,2.8,0.6,2.2,21.4,0.1,0,0.1,0,0.03
118,"Illinois Fighting Illini",12,3.3,4.2,3.7,1.1,2.1,1.1,1,52,56,15,25,0.76,25,55,1.8,0.9,0.9,50,0.3,0.2,0.1,66.7,0.12
118,"Utah Tech University Trailblazers",10,3.7,4.2,2.3,0.622,2.3,0.8,1.5,34.8,34.8,24.3,16.2,0.48,13.5,35.1,2.2,0.8,1.4,36.4,0.1,0,0.1,0,0.04
118,"Toledo Rockets",10,3.3,4.2,3.1,0.939,2.4,1.3,1.1,54.2,54.2,18.2,18.2,0.38,18.2,45.5,2.2,1.3,0.9,59.1,0.2,0,0.2,0,0.08
