sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
248,"New Hampshire Wildcats",12,13.3,17.3,12.9,0.969,9.3,4.8,4.4,52.3,58.6,20,12.5,0.32,10.6,46.3,6.3,3.7,2.6,58.7,3,1.2,1.8,38.9,0.32
248,"N.J.I.T. Highlanders",12,13.7,17.3,12.9,0.945,10.8,5.3,5.5,48.8,57.8,18.3,4.3,0.09,4.3,39.6,5.7,3.3,2.3,58.8,5.1,1.9,3.2,37.7,0.47
248,"Utah Utes",13,14.1,17.3,15,1.066,10.8,5.6,5.2,52.1,65,18.6,6.6,0.15,6.6,44.8,5,2.8,2.2,56.9,5.8,2.8,3,48,0.54
248,"Massachusetts Lowell",12,13.3,17.3,10.4,0.781,9.2,4,5.2,43.6,49.5,24.4,8.8,0.23,7.5,35,5.3,2.9,2.3,55.6,3.9,1.1,2.8,27.7,0.43
248,"Pacific Tigers",11,14.2,17.3,12.8,0.904,11.1,5.1,6,45.9,51.6,16.7,7.1,0.16,7.1,41,6.4,3.8,2.5,60,4.7,1.3,3.5,26.9,0.43
256,"Illinois-Chicago Flames",12,13.3,17.2,12.8,0.969,9.6,5,4.6,52.2,56.5,16.4,11.9,0.32,10.7,48.4,7.5,4.2,3.3,55.6,2.1,0.8,1.3,40,0.22
257,"Navy Midshipmen",11,14.7,17.1,12.4,0.84,11.3,4.6,6.6,41.1,48.8,17.9,7.4,0.18,7.4,36.4,5.4,2.9,2.5,54.2,5.9,1.7,4.2,29.2,0.52
257,"UNC Greensboro Spartans",13,13.8,17.1,14.5,1.05,10.2,5.5,4.8,53.4,59,15.6,12.2,0.31,12.2,49.4,6.7,4.3,2.4,64.4,3.5,1.2,2.4,32.6,0.35
257,"Utah Valley Wolverines",11,14.6,17.1,11.9,0.814,11,4.7,6.3,43,47.5,18,8.7,0.21,7.5,38.5,7.5,3.7,3.7,50,3.5,1,2.5,28.2,0.32
257,"Morehead State Eagles",12,14.1,17.1,12.9,0.917,9.5,4.4,5.1,46.5,55.3,21.3,13,0.36,10.1,42,4.4,2.8,1.7,62.3,5.1,1.7,3.4,32.8,0.54
257,"Robert Morris Colonials",11,13.8,17.1,9.7,0.704,10.3,3.8,6.5,37.2,40.7,19.7,7.9,0.19,7.9,32.9,7.4,3.1,4.3,42,2.9,0.7,2.2,25,0.28
257,"Stonehill College Skyhawks",9,14,17.1,11.1,0.794,10.8,4.3,6.4,40.2,42.8,15.9,8.7,0.21,8.7,37.3,6.9,3.8,3.1,54.8,3.9,0.6,3.3,14.3,0.36
263,"Wisconsin Badgers",12,14,17,16.9,1.208,11.3,6.2,5.2,54.4,68,11.9,8.3,0.19,8.3,50.6,4.3,3.1,1.3,71.2,7,3.1,3.9,44,0.62
264,"California Golden Bears",13,13.5,16.9,14.1,1.04,10.3,5.2,5.2,50,58.2,14.2,11.9,0.28,9.1,46,5.2,3.5,1.7,67.2,5.2,1.7,3.5,32.8,0.5
264,"Bryant University Bulldogs",13,13.3,16.9,13.1,0.983,9.7,4.8,4.8,50,57.9,17.9,12.1,0.29,9.2,43.9,6.4,3.3,3.1,51.8,3.3,1.5,1.8,46.5,0.34
264,"Houston Christian Huskies",10,14.3,16.9,14.1,0.986,9.9,5.4,4.5,54.5,58.6,20.3,11.9,0.32,11.2,47.6,7.2,4.6,2.6,63.9,2.7,0.8,1.9,29.6,0.27
