sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
256,"Long Island University Sharks",10,2.7,3.2,1.4,0.519,2.1,0.5,1.6,23.8,26.2,14.8,7.4,0.19,3.7,25.9,0.9,0.4,0.5,44.4,1.2,0.1,1.1,8.3,0.57
256,"George Washington Revolutionaries",13,2.5,3.2,1.2,0.469,1.7,0.2,1.5,13.6,18.2,15.6,15.6,0.45,9.4,21.9,0.9,0.1,0.8,8.3,0.8,0.2,0.6,20,0.45
256,"Central Connecticut State Blue Devils",11,2.6,3.2,2.4,0.897,2.2,0.8,1.4,37.5,45.8,10.3,10.3,0.21,10.3,37.9,1,0.5,0.5,45.5,1.2,0.4,0.8,30.8,0.54
256,"Eastern Michigan Eagles",11,2.5,3.2,1.5,0.607,2.3,0.6,1.6,28,30,7.1,3.6,0.08,3.6,28.6,1.7,0.5,1.2,31.6,0.5,0.1,0.5,16.7,0.24
267,"Long Beach State 49ers",11,2.6,3.1,2.2,0.828,2.3,0.8,1.5,36,46,10.3,6.9,0.12,6.9,34.5,0.9,0.4,0.5,40,1.4,0.5,0.9,33.3,0.6
267,"Southern Miss Golden Eagles",13,2.7,3.1,1.4,0.514,2.4,0.5,1.8,22.6,25.8,8.6,2.9,0.06,2.9,22.9,1,0.4,0.6,38.5,1.4,0.2,1.2,11.1,0.58
267,"Incarnate Word Cardinals",9,2.6,3.1,3,1.174,2.3,1.2,1.1,52.4,59.5,4.3,8.7,0.14,8.7,52.2,1.6,0.9,0.7,57.1,0.8,0.3,0.4,42.9,0.33
267,"North Dakota Fighting Hawks",13,2.7,3.1,1.7,0.629,2.2,0.6,1.5,28.6,30.4,11.4,8.6,0.25,5.7,31.4,1.5,0.5,1,35,0.6,0.1,0.5,12.5,0.29
267,"Denver Pioneers",13,2.5,3.1,1.9,0.758,1.9,0.7,1.2,36,44,24.2,6.1,0.12,6.1,30.3,1.4,0.4,1,27.8,0.5,0.3,0.2,57.1,0.28
267,"Cornell Big Red",11,2.2,3.1,0.8,0.375,1.6,0.4,1.3,22.2,25,25,0,0,0,16.7,1,0.3,0.7,27.3,0.6,0.1,0.5,14.3,0.39
267,"Coastal Carolina Chanticleers",13,2.8,3.1,1.8,0.667,2.2,0.8,1.5,34.5,36.2,13.9,8.3,0.17,8.3,33.3,1.5,0.7,0.8,45,0.7,0.1,0.6,11.1,0.31
