sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
238,"Iowa Hawkeyes",12,5.8,7,6.5,1.13,4.8,2.8,2.1,56.9,56.9,4.3,14.5,0.31,11.6,58,4.8,2.8,2.1,56.9,0,0,0,,0
238,"Western Michigan Broncos",10,5.8,7,5.7,0.983,4.8,2.4,2.4,50,50,6.9,12.1,0.27,12.1,51.7,4.8,2.4,2.4,50,0,0,0,,0
238,"UC San Diego Tritons",11,6,7,6.2,1.03,4.4,2.4,2,54.2,54.2,9.1,19.7,0.52,18.2,56.1,4.4,2.4,2,54.2,0,0,0,,0
238,"Southern Miss Golden Eagles",13,6.1,7,6.5,1.076,4.7,2.5,2.2,52.5,52.5,6.3,20.3,0.48,20.3,57,4.7,2.5,2.2,52.5,0,0,0,,0
238,"Murray State Racers",11,6.2,7,6.9,1.118,4.9,2.7,2.2,55.6,55.6,7.4,13.2,0.33,13.2,57.4,4.9,2.7,2.2,55.6,0,0,0,,0
238,"Pacific Tigers",11,5.7,7,6.5,1.127,4.5,2.6,1.9,58,58,7.9,15.9,0.36,15.9,57.1,4.5,2.6,1.9,58,0,0,0,,0
238,"Central Arkansas Bears",12,5.8,7,5.3,0.9,4.4,2.1,2.3,47.2,47.2,8.6,20,0.47,18.6,47.1,4.4,2.1,2.3,47.2,0,0,0,,0
238,"Hawaii Warriors",12,5.7,7,4.9,0.868,4.2,1.9,2.3,46,46,14.7,17.6,0.38,14.7,45.6,4.2,1.9,2.3,46,0,0,0,,0
238,"Chattanooga Mocs",12,5.5,7,6.2,1.121,4.3,2.7,1.6,62.7,62.7,13.6,10.6,0.25,9.1,57.6,4.3,2.7,1.6,62.7,0,0,0,,0
238,"Western Carolina Lady Catamounts",14,5.7,7,5.2,0.913,4.3,2.2,2.1,51.7,51.7,11.3,18.8,0.43,18.8,45,4.3,2.2,2.1,51.7,0,0,0,,0
238,"Arizona State Sun Devils",14,5.7,7,4.9,0.863,4.6,2.2,2.4,48.4,48.4,10,11.3,0.27,11.3,45,4.6,2.2,2.4,48.4,0,0,0,,0
238,"Grambling State Tigers",13,6.1,7,6.3,1.038,4.8,2.7,2.1,56.5,56.5,11.4,13.9,0.31,13.9,54.4,4.8,2.7,2.1,56.5,0,0,0,,0
250,"Fordham Rams",12,5.9,6.9,5.9,1,4.3,2.2,2.2,50,50,11.3,18.3,0.46,18.3,50.7,4.3,2.2,2.2,50,0,0,0,,0
250,"Furman Paladins",12,6.1,6.9,6.6,1.082,5.2,3.1,2.1,59.7,59.7,9.6,12.3,0.21,12.3,53.4,5.2,3.1,2.1,59.7,0,0,0,,0
252,"Lamar Cardinals",10,5.4,6.8,5.8,1.074,3.7,2.5,1.2,67.6,67.6,16.7,18.5,0.49,16.7,57.4,3.7,2.5,1.2,67.6,0,0,0,,0
252,"Iona Gaels",12,5.3,6.8,6.2,1.156,4.7,2.8,1.8,60.7,60.7,6.3,9.4,0.18,9.4,57.8,4.7,2.8,1.8,60.7,0,0,0,,0
252,"Texas State Bobcats",11,5.7,6.8,5.3,0.921,4.7,2.4,2.4,50,50,7.9,9.5,0.23,7.9,49.2,4.7,2.4,2.4,50,0,0,0,,0
252,"Tulane Green Wave",12,6,6.8,6.4,1.069,4.5,2.4,2.1,53.7,53.7,9.7,20.8,0.48,18.1,54.2,4.5,2.4,2.1,53.7,0,0,0,,0
252,"Harvard Crimson",12,5.3,6.8,6,1.143,4.3,2.6,1.8,59.6,59.6,9.5,9.5,0.21,9.5,57.1,4.3,2.6,1.8,59.6,0,0,0,,0
252,"South Alabama Jaguars",12,5.9,6.8,6.9,1.169,4.3,2.8,1.6,63.5,63.5,14.1,16.9,0.4,15.5,57.7,4.3,2.8,1.6,63.5,0,0,0,,0
252,"Marquette Golden Eagles",12,5.5,6.8,5.7,1.03,4.7,2.5,2.2,53.6,53.6,7.6,12.1,0.23,10.6,51.5,4.7,2.5,2.2,53.6,0,0,0,,0
252,"Air Force Falcons",12,5.2,6.8,5.3,1.032,4.2,2.4,1.8,58,58,11.3,11.3,0.24,11.3,53.2,4.2,2.4,1.8,58,0,0,0,,0
252,"North Florida Ospreys",11,5.9,6.8,4.5,0.769,4.6,1.7,2.9,37.3,37.3,6.2,15.4,0.39,12.3,41.5,4.6,1.7,2.9,37.3,0,0,0,,0
252,"Quinnipiac Bobcats",11,5.1,6.8,5,0.982,3.8,2,1.8,52.4,52.4,12.5,16.1,0.38,14.3,48.2,3.8,2,1.8,52.4,0,0,0,,0
262,"McNeese State Cowgirls",11,5.2,6.7,4.7,0.912,3.7,1.9,1.8,51.2,51.2,12.3,15.8,0.44,15.8,49.1,3.7,1.9,1.8,51.2,0,0,0,,0
262,"Texas-(San Antonio) Roadrunners",11,5.5,6.7,5.5,1,3.7,2.3,1.5,61,61,19.7,13.1,0.39,13.1,52.5,3.7,2.3,1.5,61,0,0,0,,0
262,"Davidson Wildcats",14,5.2,6.7,4.5,0.863,4.1,1.9,2.1,47.4,47.4,9.6,12.3,0.32,11,46.6,4.1,1.9,2.1,47.4,0,0,0,,0
262,"Cal State Northridge Matadors",11,5.8,6.7,5.3,0.906,4.5,2.2,2.4,48,48,9.4,12.5,0.32,10.9,46.9,4.5,2.2,2.4,48,0,0,0,,0
262,"Wyoming Cowgirls",11,5.1,6.7,5.4,1.054,4.5,2.4,2.1,53.1,53.1,3.6,8.9,0.2,8.9,55.4,4.5,2.4,2.1,53.1,0,0,0,,0
262,"Georgia Lady Bulldogs",13,5.4,6.7,4.4,0.814,3.8,1.7,2.2,44,44,15.7,17.1,0.42,15.7,41.4,3.8,1.7,2.2,44,0,0,0,,0
262,"North Carolina-Asheville Bulldogs",12,5.8,6.7,6,1.029,5,2.7,2.3,53.3,53.3,7.1,11.4,0.22,11.4,52.9,5,2.7,2.3,53.3,0,0,0,,0
262,"Tennessee Tech Golden Eagles",11,5.4,6.7,5.3,0.983,4.5,2.4,2.1,53.1,53.1,5.1,16.9,0.35,16.9,50.8,4.5,2.4,2.1,53.1,0,0,0,,0
262,"New Mexico Lobos",11,5.6,6.7,6,1.065,4.9,2.7,2.2,55.6,55.6,4.8,9.7,0.2,9.7,54.8,4.9,2.7,2.2,55.6,0,0,0,,0
262,"Maryland Terrapins",13,5.5,6.7,3.6,0.662,3.8,1.5,2.4,38,38,19.7,11.3,0.3,11.3,35.2,3.8,1.5,2.4,38,0,0,0,,0
272,"Minnesota Golden Gophers",12,5.1,6.6,5,0.984,4.1,2.1,2,51,51,11.5,11.5,0.24,11.5,49.2,4.1,2.1,2,51,0,0,0,,0
272,"Idaho Vandals",13,5.7,6.6,4.8,0.838,4.5,2,2.5,44.1,44.1,9.5,10.8,0.27,9.5,45.9,4.5,2,2.5,44.1,0,0,0,,0
272,"San Diego State Aztecs",11,5.4,6.6,4.7,0.881,4.3,2,2.3,46.8,46.8,10.2,13.6,0.3,13.6,45.8,4.3,2,2.3,46.8,0,0,0,,0
272,"Richmond Spiders",14,5.1,6.6,5.6,1.083,4.4,2.6,1.8,59,59,9.7,5.6,0.13,5.6,55.6,4.4,2.6,1.8,59,0,0,0,,0
272,"Duke Blue Devils",12,5.4,6.6,5.3,0.969,4.9,2.4,2.5,49.2,49.2,3.1,9.2,0.17,9.2,49.2,4.9,2.4,2.5,49.2,0,0,0,,0
272,"Toledo Rockets",10,5.2,6.6,6.1,1.173,4.2,2.7,1.5,64.3,64.3,9.6,11.5,0.26,11.5,59.6,4.2,2.7,1.5,64.3,0,0,0,,0
272,"Florida A&M Rattlers",10,5.9,6.6,6,1.017,4.1,2.4,1.7,58.5,58.5,16.9,18.6,0.46,18.6,52.5,4.1,2.4,1.7,58.5,0,0,0,,0
272,"Charleston Cougars",11,5.5,6.6,3.9,0.717,4.7,1.6,3.1,34.6,34.6,5,11.7,0.23,11.7,38.3,4.7,1.6,3.1,34.6,0,0,0,,0
272,"Miami (FL) Hurricanes",12,5.3,6.6,6.4,1.222,4.3,2.8,1.5,65.4,65.4,7.9,14.3,0.29,14.3,63.5,4.3,2.8,1.5,65.4,0,0,0,,0
272,"Morehead State Eagles",12,5.8,6.6,5,0.87,4.3,2,2.3,46.2,46.2,13,13,0.31,13,46.4,4.3,2,2.3,46.2,0,0,0,,0
282,"Southern Utah Thunderbirds",12,5.3,6.5,5.6,1.047,4,2.2,1.8,54.2,54.2,9.4,17.2,0.44,17.2,56.3,4,2.2,1.8,54.2,0,0,0,,0
282,"Florida Gators",14,5.5,6.5,4.5,0.818,4.4,1.8,2.6,41,41,10.4,14.3,0.31,13,41.6,4.4,1.8,2.6,41,0,0,0,,0
282,"Kentucky Wildcats",13,5,6.5,3.5,0.708,3.9,1.5,2.5,37.3,37.3,15.4,7.7,0.18,6.2,35.4,3.9,1.5,2.5,37.3,0,0,0,,0
282,"Seton Hall Pirates",12,5.4,6.5,4.6,0.846,4.6,2,2.6,43.6,43.6,9.2,7.7,0.16,7.7,43.1,4.6,2,2.6,43.6,0,0,0,,0
282,"Connecticut Huskies",12,5.3,6.5,4.7,0.875,4,1.8,2.2,45.8,45.8,14.1,12.5,0.31,12.5,45.3,4,1.8,2.2,45.8,0,0,0,,0
282,"Weber State Wildcats",13,5.3,6.5,5.2,0.971,3.8,1.8,2,46.9,46.9,10.1,29,0.67,26.1,52.2,3.8,1.8,2,46.9,0,0,0,,0
282,"UCLA Bruins",12,5.1,6.5,4.7,0.918,4.3,2.3,2,52.9,52.9,14.8,1.6,0.04,1.6,45.9,4.3,2.3,2,52.9,0,0,0,,0
282,"Eastern Kentucky Colonels",12,5.5,6.5,4.3,0.788,4.1,1.6,2.5,38.8,38.8,13.6,12.1,0.33,10.6,40.9,4.1,1.6,2.5,38.8,0,0,0,,0
290,"Tennessee-Martin Skyhawks",11,5.7,6.4,3.8,0.667,4.3,1.5,2.8,34,34,15.9,11.1,0.28,11.1,34.9,4.3,1.5,2.8,34,0,0,0,,0
290,"George Mason Patriots",12,5.6,6.4,6.5,1.164,4.7,2.8,1.8,60.7,60.7,9,14.9,0.27,13.4,56.7,4.7,2.8,1.8,60.7,0,0,0,,0
290,"Coastal Carolina Chanticleers",13,5.8,6.4,6.6,1.147,4.9,3,1.9,60.9,60.9,6.7,10.7,0.22,10.7,58.7,4.9,3,1.9,60.9,0,0,0,,0
290,"Washington Huskies",12,4.9,6.4,4.3,0.864,4.2,1.9,2.3,46,46,6.8,15.3,0.28,13.6,42.4,4.2,1.9,2.3,46,0,0,0,,0
290,"UC Davis Aggies",12,5.3,6.4,5.4,1.032,4.5,2.2,2.3,48.1,48.1,3.2,15.9,0.31,15.9,52.4,4.5,2.2,2.3,48.1,0,0,0,,0
295,"Virginia Tech Hokies",14,5.4,6.3,4.6,0.867,3.9,1.9,1.9,50,50,14.7,17.3,0.43,16,45.3,3.9,1.9,1.9,50,0,0,0,,0
295,"Kansas State Wildcats",14,5.1,6.3,6.2,1.208,3.8,2.5,1.3,66,66,11.1,20.8,0.49,20.8,63.9,3.8,2.5,1.3,66,0,0,0,,0
295,"Evansville Aces",12,5.3,6.3,5.2,0.969,4.3,2.3,2.1,51.9,51.9,9.4,9.4,0.23,9.4,51.6,4.3,2.3,2.1,51.9,0,0,0,,0
295,"Ohio State Buckeyes",12,5.6,6.3,5.9,1.06,4.3,2.5,1.8,58.8,58.8,13.4,17.9,0.37,17.9,50.7,4.3,2.5,1.8,58.8,0,0,0,,0
299,"San Francisco Dons",11,5.4,6.3,6.3,1.169,4.4,2.5,1.9,56.3,56.3,5.1,15.3,0.35,13.6,59.3,4.4,2.5,1.9,56.3,0,0,0,,0
299,"Auburn Tigers",13,5,6.2,3.4,0.677,4,1.4,2.6,34.6,34.6,10.8,10.8,0.25,9.2,35.4,4,1.4,2.6,34.6,0,0,0,,0
299,"Appalachian State Mountaineers",11,4.5,6.2,5.1,1.12,3.6,2.3,1.4,62.5,62.5,14,10,0.2,10,56,3.6,2.3,1.4,62.5,0,0,0,,0
