sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
110,"Texas-(Austin) Longhorns",29,3.1,3.8,2.7,0.876,2.3,1,1.3,44.1,44.1,9,18,0.43,15.7,47.2,2.3,1,1.3,44.1,0,0,0,,0
110,"Florida Gulf Coast Eagles",28,6.6,8.3,5.8,0.876,4.7,2.4,2.4,50,50,17.3,14.6,0.36,13,45.4,4.7,2.4,2.4,50,0,0,0,,0
110,"Marist Red Foxes",28,8.3,10.2,7.3,0.876,6.5,2.9,3.6,44.5,44.5,12.4,14.6,0.31,13.3,44.2,6.5,2.9,3.6,44.5,0,0,0,,0
113,"UC Santa Barbara Gauchos",26,5.4,6.8,4.7,0.872,3.8,2,1.9,51,51,19.9,12.8,0.31,11.3,44.7,3.8,2,1.9,51,0,0,0,,0
113,"Ohio Bobcats",26,4.8,5.3,4.2,0.872,3.2,1.5,1.7,47.6,47.6,16,17.6,0.51,14.4,47.2,3.2,1.5,1.7,47.6,0,0,0,,0
115,"Bucknell Bison",27,7.4,10,6.4,0.869,5.1,2.4,2.8,46,46,17.1,16.1,0.42,14.1,45.2,5.1,2.4,2.8,46,0,0,0,,0
115,"Minnesota Golden Gophers",28,5.5,7.2,4.8,0.869,3.7,1.9,1.8,51,51,20.3,15.7,0.4,13.1,45.8,3.7,1.9,1.8,51,0,0,0,,0
115,"Cal State Bakersfield Roadrunners",26,6.2,7.4,5.3,0.869,4,2,2,50.5,50.5,19.4,16.9,0.49,13.1,45.6,4,2,2,50.5,0,0,0,,0
118,"Belmont Bruins",27,5.6,6.7,4.9,0.868,4,2,2,49.1,49.1,15.1,16.4,0.43,13.2,45.4,4,2,2,49.1,0,0,0,,0
118,"Miami (OH) RedHawks",28,5.4,6.7,4.7,0.868,3.4,1.9,1.5,54.7,54.7,24.3,15.8,0.46,13.2,46.7,3.4,1.9,1.5,54.7,0,0,0,,0
118,"Binghamton Bearcats",27,4.8,6,4.1,0.868,3.5,1.8,1.7,51.1,51.1,19.4,12.4,0.28,11.6,43.4,3.5,1.8,1.7,51.1,0,0,0,,0
118,"Pacific Tigers",27,5.9,7.2,5.1,0.868,4.5,1.9,2.6,42.1,42.1,10.1,15.7,0.39,11.3,45.9,4.5,1.9,2.6,42.1,0,0,0,,0
118,"Syracuse Orange",27,6.4,7.7,5.6,0.868,4.8,2.2,2.6,45.7,45.7,14.4,16.1,0.37,13.8,44.8,4.8,2.2,2.6,45.7,0,0,0,,0
123,"Campbell Fighting Camels",29,6.5,8.4,5.6,0.867,4.3,1.9,2.4,43.7,43.7,14.4,20.2,0.58,16,45.2,4.3,1.9,2.4,43.7,0,0,0,,0
