sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
56,"Maine Black Bears",27,3.7,4.9,3.2,0.86,2.6,1.2,1.4,46.5,47.2,18,14,0.35,13,43,2.5,1.2,1.3,47.8,0.1,0,0.1,25,0.06
58,"Northeastern Huskies",24,3.2,4,2.8,0.857,2.2,0.8,1.4,37.7,40.6,14.3,19.5,0.53,18.2,42.9,1.9,0.7,1.2,37,0.3,0.1,0.2,42.9,0.13
59,"Weber State Wildcats",29,3.6,4.3,3.1,0.856,2.6,1,1.6,38.2,40.1,12.5,18.3,0.45,17.3,42.3,2.4,0.9,1.6,36.6,0.2,0.1,0.1,60,0.07
60,"Nebraska-Omaha Mavericks",29,1.4,1.7,1.2,0.854,0.9,0.3,0.7,29.6,29.6,7.3,31.7,0.89,31.7,46.3,0.9,0.3,0.6,32,0.1,0,0.1,0,0.07
61,"Siena Saints",27,2.5,2.9,2.1,0.853,2,0.8,1.1,41.5,42.5,11.8,10.3,0.26,7.4,42.6,1.9,0.8,1.1,42,0.1,0,0.1,33.3,0.06
62,"Eastern Illinois Panthers",29,2.8,3.4,2.4,0.852,2.1,0.9,1.2,42.6,43.4,16,14.8,0.31,12.3,40.7,1.9,0.9,1.1,44.6,0.2,0,0.1,20,0.08
63,"Kennesaw State Fighting Owls",26,3.3,4.1,2.8,0.851,2.3,1,1.3,45,45.8,13.8,20.7,0.55,20.7,44.8,2.2,1,1.2,45.6,0.1,0,0.1,33.3,0.05
64,"Mississippi Valley State Delta Devils",24,3.9,4,3.3,0.849,2.5,1,1.5,39.3,39.3,11.8,26.9,0.75,21.5,47.3,2.5,1,1.5,40,0,0,0,0,0.02
64,"Southern Utah Thunderbirds",26,3.6,4.4,3,0.849,2.8,1.1,1.7,38.9,38.9,8.6,18.3,0.42,18.3,43,2.6,1.1,1.5,41.8,0.2,0,0.2,0,0.07
66,"Stephen F. Austin Lumberjacks",28,2.6,2.8,2.2,0.847,1.9,0.8,1.1,42.3,42.3,13.9,13.9,0.38,12.5,44.4,1.6,0.8,0.9,47.8,0.2,0,0.2,0,0.12
67,"Montana Lady Griz",26,2.7,3.3,2.3,0.843,2.4,1,1.4,41.9,43.5,7.1,5.7,0.11,4.3,41.4,2.2,0.9,1.3,42.1,0.2,0.1,0.1,40,0.08
68,"Xavier Musketeers",26,2.9,3.6,2.5,0.842,2.2,0.9,1.2,42.9,46.4,13.2,15.8,0.39,14.5,40.8,1.8,0.8,1,42.6,0.3,0.2,0.2,44.4,0.16
69,"Le Moyne Dolphins",28,1.6,2,1.3,0.841,1.2,0.5,0.7,39.4,39.4,9.1,15.9,0.42,11.4,45.5,1.1,0.5,0.6,43.3,0.1,0,0.1,0,0.09
70,"Dayton Flyers",27,4.4,5.4,3.7,0.84,3.3,1.3,2,40,41.7,15.1,13.4,0.3,13.4,39.5,3,1.2,1.8,40.7,0.3,0.1,0.2,33.3,0.1
