sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
176,"Ball State Cardinals",30,61.9,88.1,53,0.856,43.4,19.4,24,44.6,50.1,19.6,12.5,0.33,9,40.6,29,14.6,14.3,50.5,14.4,4.7,9.7,32.8,0.33
176,"Sacred Heart Pioneers",29,58.2,88.1,40.6,0.697,38.1,14,24.1,36.7,40.4,23.4,12.8,0.37,9.8,34.2,27.9,11.1,16.8,39.8,10.1,2.9,7.3,28.2,0.27
178,"Idaho Vandals",31,57.9,88,47.1,0.813,43.1,17.4,25.7,40.4,44.8,16.4,11.1,0.28,8.4,38.6,30.1,13.6,16.5,45.1,13,3.8,9.2,29.4,0.3
178,"Arkansas Razorbacks",31,58.6,88,43.5,0.742,42,15.2,26.8,36.1,41.6,18.8,11.5,0.29,9.1,34.4,27.4,10.6,16.7,38.9,14.7,4.5,10.1,31,0.35
178,"Siena Saints",29,62.3,88,43.1,0.692,44.2,15.6,28.6,35.3,38.6,20.2,10.6,0.28,8.3,32.9,30.9,12.7,18.2,41.1,13.4,2.9,10.4,21.9,0.3
178,"Campbell Fighting Camels",31,55.6,88,40.4,0.726,38.6,14.6,24,37.8,41.9,20.5,12,0.32,8.6,35,27.6,11.4,16.2,41.2,11,3.2,7.8,29.2,0.29
182,"Charleston Southern Buccaneers",29,54.9,87.9,41.9,0.763,39.9,14.6,25.3,36.6,43.8,19,10.1,0.25,7.7,34.1,22.5,8.8,13.7,39.2,17.3,5.8,11.6,33.2,0.44
183,"Washington State Cougars",31,61.4,87.7,48.2,0.786,44.7,18.1,26.7,40.4,45.2,19.3,9.1,0.23,6.8,36.7,29.1,13.7,15.4,47.1,15.6,4.4,11.3,27.9,0.35
183,"Louisiana Tech Lady Techsters",27,56.3,87.7,46.6,0.828,39.3,16.5,22.9,41.9,47.9,20.1,12,0.32,9.1,38.6,25.3,11.8,13.5,46.6,14,4.7,9.3,33.5,0.36
185,"USC Trojans",29,58.9,87.6,46.6,0.791,43.5,16.8,26.7,38.7,43.8,16.9,11.6,0.29,8.7,37,28,12.4,15.6,44.3,15.6,4.4,11.1,28.6,0.36
185,"North Alabama Lions",29,61.5,87.6,46.7,0.759,44.7,17.6,27.1,39.3,43.5,18.9,10.1,0.26,7.7,36,31,13.8,17.2,44.4,13.7,3.8,9.9,27.7,0.31
187,"Norfolk State Spartans",28,55.6,87.5,36.7,0.66,38.6,12.7,25.9,32.9,37.1,20.6,11.1,0.31,9.4,31.6,26.2,9.4,16.8,36,12.4,3.3,9.1,26.3,0.32
188,"San Diego State Aztecs",28,56,87.3,49.5,0.884,42.3,18.2,24.1,43,49.5,16.3,9.6,0.24,7.6,40.2,26.7,12.8,14,47.7,15.6,5.5,10.1,35,0.37
188,"Army Black Knights",28,57.9,87.3,48.8,0.842,42.2,17.3,25,40.9,46.6,16.9,12.1,0.31,9.8,39,27.1,12.4,14.7,45.8,15.1,4.8,10.3,31.9,0.36
190,"Wright State Raiders",31,61.4,87.2,46.8,0.762,45.1,16.7,28.4,37,42.7,17.6,10.3,0.26,7.8,35.2,29.3,11.5,17.8,39.3,15.8,5.2,10.6,32.7,0.35
190,"North Dakota State Bison",29,56.6,87.2,55.7,0.985,40.9,19.6,21.3,47.9,52.3,14.7,16.9,0.41,13.2,46.6,29.6,16,13.6,54,11.3,3.6,7.7,31.9,0.28
190,"Xavier Musketeers",29,57.8,87.2,43.4,0.752,41.8,16.2,25.6,38.8,43.7,20.4,9,0.23,7,34.7,27.7,12.1,15.7,43.5,14.1,4.1,9.9,29.4,0.34
190,"Elon Phoenix",28,59.6,87.2,45.4,0.761,42.3,16,26.3,37.9,42,18.7,11.9,0.31,9.1,36.8,30.1,12.6,17.5,41.9,12.2,3.4,8.8,28.1,0.29
190,"San Francisco Dons",30,58.9,87.2,42.9,0.729,40.8,15.4,25.3,37.9,42.4,21.3,11.1,0.3,7.9,34.8,27.1,11.7,15.3,43.3,13.7,3.7,10,27,0.34
195,"Gardner-Webb Runnin Bulldogs",30,56.2,87.1,40.3,0.717,39.4,14.5,24.9,36.8,43.3,22.3,9,0.24,7.1,32.2,23.8,9.4,14.4,39.6,15.6,5.1,10.5,32.6,0.4
196,"Manhattan Jaspers",29,58.3,87,39.6,0.678,40.3,14.4,25.9,35.7,38.5,22.5,10.3,0.27,8.2,32.4,30.9,12.1,18.8,39.1,9.4,2.3,7.1,24.5,0.23
197,"Mercyhurst Lakers",28,57.5,86.9,45.3,0.787,41.3,15,26.3,36.2,43.7,18.5,11.1,0.29,8.3,35.2,21.7,8.8,12.9,40.5,19.6,6.2,13.4,31.6,0.47
197,"Seattle Redhawks",29,57.9,86.9,42.8,0.739,41.4,15.7,25.8,37.8,42.3,20.8,8.9,0.24,7.4,34.2,28.2,11.9,16.3,42.1,13.2,3.8,9.4,28.5,0.32
197,"Kansas Jayhawks",30,58.5,86.9,52.7,0.9,38.6,18.1,20.5,46.9,51.6,21.5,15.8,0.43,12.1,42.8,27.7,14.5,13.2,52.4,11,3.6,7.3,33.1,0.28
200,"Georgia Tech Yellow Jackets",30,58.2,86.8,43,0.74,40.9,15.6,25.3,38.1,41.7,19.9,11.4,0.3,9.6,35.8,29.4,12.7,16.7,43.1,11.5,2.9,8.6,25.3,0.28
200,"Austin Peay Governors",28,57.5,86.8,44,0.766,40,16,24,40,45.2,21.5,10.4,0.28,7.1,35.9,25.6,11.8,13.8,46.1,14.4,4.2,10.2,29.1,0.36
200,"Oakland Golden Grizzlies",30,55.7,86.8,43.1,0.774,39.3,15.2,24.1,38.7,43.9,19.9,11.5,0.3,8.6,35.9,25.2,11.1,14.1,44.2,14.1,4.1,10,29,0.36
203,"Buffalo Bulls",28,59.5,86.7,38.8,0.652,41.1,14.6,26.5,35.6,38.7,22.9,9.8,0.26,7.7,31.7,29.7,12.1,17.6,40.7,11.4,2.5,8.9,22.3,0.28
204,"Eastern Kentucky Colonels",31,54.2,86.6,45.1,0.832,39.5,15.8,23.7,39.9,46.1,16.7,11.7,0.3,9.5,38.8,23,10.9,12.1,47.3,16.5,4.9,11.6,29.5,0.42
204,"Hofstra Pride",27,54.5,86.6,34.5,0.633,38.7,13,25.7,33.6,36.7,21.4,8.9,0.23,7.5,30.5,28,10.6,17.4,37.9,10.7,2.4,8.3,22.2,0.28
206,"Charlotte 49ers",29,63.6,86.5,43.9,0.69,46.4,16.2,30.1,35,39.5,19.4,9,0.23,6.8,32.1,32.5,12.1,20.4,37.3,13.9,4.1,9.8,29.8,0.3
206,"Connecticut Huskies",31,55,86.5,55.8,1.015,42.8,21.9,20.9,51.2,58.1,16,8.7,0.19,7.4,45.6,28.3,16.1,12.2,56.9,14.5,5.8,8.7,40.2,0.34
208,"Bucknell Bison",28,55.1,86.4,40.8,0.741,40.1,15.1,25,37.8,42.4,20,9.3,0.23,7.1,34.2,26.5,11.4,15.1,43,13.6,3.8,9.9,27.6,0.34
208,"Grand Canyon University Antelopes",29,57.3,86.4,42.3,0.739,39.9,15,24.9,37.6,42.5,21.6,10.5,0.28,8.1,34.4,25.5,11.1,14.4,43.4,14.4,3.9,10.4,27.3,0.36
208,"Canisius Golden Griffins",29,57.4,86.4,37.7,0.656,35.3,12.9,22.4,36.5,40.1,28.5,12.5,0.37,9.7,31.8,24.8,10.3,14.4,41.7,10.5,2.6,8,24.3,0.3
211,"William & Mary Tribe",27,56.8,86.3,40.7,0.716,41.6,15.3,26.3,36.8,40.4,18.8,10,0.25,8,34.4,29.7,12.3,17.4,41.5,11.9,3,8.9,25,0.29
212,"Saint Peter's Peacocks",29,56.4,86.2,37,0.656,40,13,26.9,32.6,37.1,20,11.1,0.29,9.2,31.1,25.3,9.4,15.9,37.3,14.7,3.6,11.1,24.5,0.37
212,"Cal State Northridge Matadors",27,62.2,86.2,44.4,0.714,42.1,15.6,26.4,37.1,43.4,23.9,9.9,0.28,7.3,32.6,24.4,10.4,14,42.6,17.7,5.2,12.4,29.6,0.42
214,"Howard Bison",29,58.7,86.1,44.2,0.753,40.6,15.3,25.2,37.8,40.7,18.1,14,0.39,10.5,38,32,13,19,40.7,8.5,2.3,6.2,27.1,0.21
